dataset,seed,n_samples,name,mu_star,mu_star_conf
2012,100,16,Resource Calendar 10809,108967.58417647927,57043.150513806235
2012,100,16,Resource Calendar 10188,20090.420212331443,29272.000795965796
2012,100,16,Resource Calendar 10914,2971.2200024454096,2478.9278975911616
2012,100,16,Resource Calendar 10931,2743.4119947590007,2201.5103023257084
2012,100,16,Resource Calendar 10929,2713.8153619452814,2685.136304551721
2012,100,16,Resource Calendar 10972,2621.9408921101017,1990.315602933204
2012,100,16,Resource Calendar 11180,2420.546591813288,1917.9531449567664
2012,100,16,Resource Calendar 10228,2415.6207725790273,2204.253078238466
2012,100,16,Resource Calendar 11122,2221.3952137720203,2525.0808397694045
2012,100,16,Resource Calendar 10138,2171.6809086392154,1346.6058578338643
2012,100,32,Resource Calendar 10809,150286.3996526662,43629.981551811274
2012,100,32,Resource Calendar 10188,38118.18131850303,22647.293621815297
2012,100,32,Resource Calendar 11003,2838.0470296063595,1488.2644022361983
2012,100,32,Resource Calendar 11181,2350.1369603297844,1176.1539417663944
2012,100,32,Resource Calendar 10912,2292.325396568796,1614.225232202742
2012,100,32,Resource Calendar 10779,2214.9239950126625,1038.7146675862982
2012,100,32,Resource Calendar 11119,2154.892320091946,1570.4641564370734
2012,100,32,Resource Calendar 10138,2092.8942310351877,1290.1175870715965
2012,100,32,Resource Calendar 11203,2064.687787557125,1695.1924654204336
2012,100,32,Resource Calendar 10910,2017.7242038411787,941.5155622990883
2012,100,64,Resource Calendar 10809,124821.35503952982,28568.605831636873
2012,100,64,Resource Calendar 10188,34991.25647367157,19191.909839082666
2012,100,64,Resource Calendar 10972,1891.6693270695725,1025.6911844164904
2012,100,64,Resource Calendar 11003,1849.4275166147816,715.4586028273587
2012,100,64,Resource Calendar 10910,1816.4894862645187,668.4921753617407
2012,100,64,Resource Calendar 10861,1774.6849309179686,542.924300529336
2012,100,64,Resource Calendar 11002,1753.2039614064042,541.5593782291656
2012,100,64,Resource Calendar 10138,1723.9206881088317,626.9716626405061
2012,100,64,Resource Calendar 10939,1719.2636376603245,738.304548360557
2012,100,64,Resource Calendar 10929,1696.9751929252145,660.2088255797889
2012,200,16,Resource Calendar 10809,218160.16854672373,102296.05653424397
2012,200,16,Resource Calendar 10188,66012.261369317,53588.92616134913
2012,200,16,Resource Calendar 10909,2013.2336157474879,1140.579665479083
2012,200,16,Resource Calendar 10881,2002.1919934808643,569.6817830186825
2012,200,16,Resource Calendar 10125,1988.2408144116548,1245.1853933665875
2012,200,16,Resource Calendar 10939,1951.2544865379539,1664.1325787960157
2012,200,16,Resource Calendar 11122,1883.0884277958348,810.2090701337592
2012,200,16,Resource Calendar 11179,1851.313741982443,954.3368979642983
2012,200,16,Resource Calendar 11002,1739.9219918266067,801.9601366348782
2012,200,16,Resource Calendar 11189,1731.6573757567187,1072.3228967014122
2012,200,32,Resource Calendar 10809,217808.2186430543,63439.88485671849
2012,200,32,Resource Calendar 10188,38904.26091313721,29068.277367859162
2012,200,32,Resource Calendar 10228,2192.0558994845487,726.2382147223882
2012,200,32,Resource Calendar 11002,2111.2022440306423,1082.179727503234
2012,200,32,Resource Calendar 11181,2050.1082220299445,796.9080748777096
2012,200,32,Resource Calendar 10138,1913.7764213858975,1074.277812287754
2012,200,32,Resource Calendar 11003,1870.0881497662865,744.0050163867703
2012,200,32,Resource Calendar 10789,1816.8747768605326,710.5793241648895
2012,200,32,Resource Calendar 11189,1804.661561636422,817.9213323827648
2012,200,32,Resource Calendar 10779,1801.6416142586986,725.4304484801671
2012,200,64,Resource Calendar 10809,200560.98402362052,40423.79850300701
2012,200,64,Resource Calendar 10188,44146.84415597622,20710.65073143337
2012,200,64,Resource Calendar 10629,2011.5876146180367,675.2907522556303
2012,200,64,Resource Calendar 10138,1880.112208664305,643.4647119878955
2012,200,64,Resource Calendar 10125,1583.7653099070567,378.7182307703107
2012,200,64,Resource Calendar 10933,1581.1331825745497,360.0614409375228
2012,200,64,Resource Calendar 10899,1556.7289326378423,392.7063224514228
2012,200,64,Resource Calendar 10914,1536.6977715594223,522.8036922580491
2012,200,64,Resource Calendar 10929,1503.123091298527,402.88350509309595
2012,200,64,Resource Calendar 10609,1484.5149480672994,433.5971847466953
2012,300,16,Resource Calendar 10809,175302.6399306194,64173.99720139269
2012,300,16,Resource Calendar 10188,54599.40343528396,32942.44189375177
2012,300,16,Resource Calendar 10932,2014.1928730087686,1623.296737684248
2012,300,16,Resource Calendar 10881,1986.2437973088095,1238.1823552816338
2012,300,16,Resource Calendar 11181,1977.0752326047964,1388.446153480763
2012,300,16,Resource Calendar 10789,1858.1719836418283,1146.0116920577702
2012,300,16,Resource Calendar 10609,1844.8487358134669,961.5058236763806
2012,300,16,Resource Calendar 10138,1818.936873289392,1091.227642550457
2012,300,16,Resource Calendar 10909,1760.8030577171996,891.7279208029132
2012,300,16,Resource Calendar 10779,1759.7078586001921,791.3172716406852
2012,300,32,Resource Calendar 10809,147844.57923193768,34411.044990220296
2012,300,32,Resource Calendar 10188,43314.20579485753,22756.770257489166
2012,300,32,Resource Calendar 10910,2126.83989032179,602.312801098364
2012,300,32,Resource Calendar 10881,2041.4250296641512,1056.4327505898975
2012,300,32,Resource Calendar 11122,2040.2165215919595,892.3506073742235
2012,300,32,Resource Calendar 10899,2033.862507529482,915.9839131699722
2012,300,32,Resource Calendar 11119,1948.9589827538982,733.7553992704679
2012,300,32,Resource Calendar 10913,1858.747344407441,756.5420478710262
2012,300,32,Resource Calendar 11002,1840.842962212837,916.1393400711717
2012,300,32,Resource Calendar 10228,1826.260337261926,949.5353230420895
2012,300,64,Resource Calendar 10809,147867.26800354593,26472.061875706895
2012,300,64,Resource Calendar 10188,52062.7277817884,15889.91033226049
2012,300,64,Resource Calendar 11181,1908.7208275120527,618.6133746438821
2012,300,64,Resource Calendar 10929,1856.0436268906963,417.7421746276049
2012,300,64,Resource Calendar 10913,1846.88049917534,481.48956979251506
2012,300,64,Resource Calendar 11203,1828.6365121399801,685.805933523364
2012,300,64,Resource Calendar 11169,1791.0107295303317,435.24792374105965
2012,300,64,Resource Calendar 10779,1778.3166595818755,413.3840815151068
2012,300,64,Resource Calendar 10125,1742.3461385039734,510.3358789264345
2012,300,64,Resource Calendar 11003,1720.2099017072517,503.2149389428194
