dataset,seed,n_samples,name,mu_star,mu_star_conf
2012,100,16,Gateway node_82b08884-789a-4591-b45f-a54cea23f8c7,18688.13213451144,15113.625026822057
2012,100,16,Gateway node_cb4b11ff-5691-45c3-9def-17f63ecb2894,1184.2426796316038,926.0586707517134
2012,100,16,Gateway node_14da7cbf-3735-43f4-a561-000f4138da16,1041.973753272034,841.3005513786003
2012,100,16,Gateway node_2f330ce0-6990-42f1-b30e-f96b9a29e270,1031.0917015534976,1078.4904885685778
2012,100,16,Gateway node_57353449-1b9e-48c5-8b31-8cb11ae69819,894.1163778569031,818.7733669988554
2012,100,16,Gateway node_fefc545f-1368-4a35-89ce-4354bbc75f9c,856.6660312568216,1084.6565200281075
2012,100,16,Gateway node_9185e692-a09b-4d0e-8d11-e7b69e2eed76,852.7762557054093,737.1689166163103
2012,100,16,Gateway node_5a553e1d-75e0-4546-9979-61c794c969b0,674.729992823852,713.5053787275565
2012,100,16,Gateway node_0dd10dd1-8621-4916-97e5-07a780539a50,609.5131785854763,641.7138838485415
2012,100,16,Gateway node_ca6ec09d-7de3-4b35-b616-c4dbc63baf1a,564.816229968263,698.5318860189789
2012,100,32,Gateway node_82b08884-789a-4591-b45f-a54cea23f8c7,15176.472117105133,8926.539628094059
2012,100,32,Gateway node_fefc545f-1368-4a35-89ce-4354bbc75f9c,1010.0963169985671,669.9423697902403
2012,100,32,Gateway node_0dd10dd1-8621-4916-97e5-07a780539a50,788.2577745604522,756.9998353564945
2012,100,32,Gateway node_14da7cbf-3735-43f4-a561-000f4138da16,685.9487653266676,502.9827301472421
2012,100,32,Gateway node_cb4b11ff-5691-45c3-9def-17f63ecb2894,651.3353248590511,448.33427075594113
2012,100,32,Gateway node_ca6ec09d-7de3-4b35-b616-c4dbc63baf1a,619.9637462129969,524.3518892817439
2012,100,32,Gateway node_57353449-1b9e-48c5-8b31-8cb11ae69819,583.4526449393703,381.58046348354264
2012,100,32,Gateway node_2f330ce0-6990-42f1-b30e-f96b9a29e270,556.7354657387152,409.9899346632818
2012,100,32,Gateway node_1b13166f-f4de-4671-85b0-1277d683d9fb,550.005263264172,574.4690816305662
2012,100,32,Gateway node_9185e692-a09b-4d0e-8d11-e7b69e2eed76,459.1697573631072,290.24282706824476
2012,100,64,Gateway node_82b08884-789a-4591-b45f-a54cea23f8c7,19367.244856727793,7300.28976053871
2012,100,64,Gateway node_0dd10dd1-8621-4916-97e5-07a780539a50,849.5018894562452,493.87406387761075
2012,100,64,Gateway node_9185e692-a09b-4d0e-8d11-e7b69e2eed76,772.2027686531801,406.54514409691836
2012,100,64,Gateway node_cb4b11ff-5691-45c3-9def-17f63ecb2894,756.6227647230288,397.6966419846153
2012,100,64,Gateway node_fefc545f-1368-4a35-89ce-4354bbc75f9c,651.4836303814658,369.91596873706374
2012,100,64,Gateway node_1b13166f-f4de-4671-85b0-1277d683d9fb,625.0491329226467,332.71385502585684
2012,100,64,Gateway node_14da7cbf-3735-43f4-a561-000f4138da16,562.8653316703159,304.93388427268883
2012,100,64,Gateway node_57353449-1b9e-48c5-8b31-8cb11ae69819,556.7019017430409,273.92537784320245
2012,100,64,Gateway node_5a553e1d-75e0-4546-9979-61c794c969b0,502.9065551782256,263.25780975459327
2012,100,64,Gateway node_2f330ce0-6990-42f1-b30e-f96b9a29e270,500.20427724488013,290.94813764504124
2012,200,16,Gateway node_82b08884-789a-4591-b45f-a54cea23f8c7,22820.960436620502,17866.42224224881
2012,200,16,Gateway node_14da7cbf-3735-43f4-a561-000f4138da16,754.4053385830402,654.6032082694701
2012,200,16,Gateway node_57353449-1b9e-48c5-8b31-8cb11ae69819,668.0458128281075,650.5470058922019
2012,200,16,Gateway node_1b13166f-f4de-4671-85b0-1277d683d9fb,643.3100564473423,639.0460001510838
2012,200,16,Gateway node_cb4b11ff-5691-45c3-9def-17f63ecb2894,615.7948938260472,553.9943815421739
2012,200,16,Gateway node_9185e692-a09b-4d0e-8d11-e7b69e2eed76,434.2506545426869,485.1321640219105
2012,200,16,Gateway node_fefc545f-1368-4a35-89ce-4354bbc75f9c,403.4927593700195,479.90181467286294
2012,200,16,Gateway node_0dd10dd1-8621-4916-97e5-07a780539a50,273.9762525335693,183.45236342904215
2012,200,16,Gateway node_ca6ec09d-7de3-4b35-b616-c4dbc63baf1a,263.8228579456288,268.3664483050926
2012,200,16,Gateway node_5a553e1d-75e0-4546-9979-61c794c969b0,243.50802697457243,176.82550847170256
2012,200,32,Gateway node_82b08884-789a-4591-b45f-a54cea23f8c7,17943.252010553824,10700.181448717072
2012,200,32,Gateway node_cb4b11ff-5691-45c3-9def-17f63ecb2894,623.3266798362827,443.1371197691403
2012,200,32,Gateway node_9185e692-a09b-4d0e-8d11-e7b69e2eed76,565.1235349420958,430.21276926249726
2012,200,32,Gateway node_1b13166f-f4de-4671-85b0-1277d683d9fb,529.8577570665841,541.2548636765878
2012,200,32,Gateway node_2f330ce0-6990-42f1-b30e-f96b9a29e270,391.83626760919094,436.4859746064535
