case_id,activity,enable_time,start_time,end_time,resource
0,Accepted,2013-01-01 00:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 11:15:41.874939+00:00,-
1,Queued,2013-01-01 00:11:03.801808+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Aaron
2,Accepted,2013-01-01 00:18:36.339639+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Abby
3,Queued,2013-01-01 00:21:56.250685+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Abdelkader
4,Queued,2013-01-01 00:26:40.887434+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Abdul
5,Accepted,2013-01-01 00:26:47.446628+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:22.138963+00:00,Abhinav
6,Queued,2013-01-01 00:26:57.328421+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:38.026193+00:00,Abhiseka
7,Accepted,2013-01-01 00:26:57.328435+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 12:32:50.763327+00:00,Abhishek
8,Accepted,2013-01-01 00:27:27.356232+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:13:10.138968+00:00,Achuthanandan
9,Accepted,2013-01-01 00:43:21.385331+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 13:45:25.028723+00:00,Adam
10,Queued,2013-01-01 00:43:31.556348+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-09 15:56:10.042798+00:00,Adeline
11,Queued,2013-01-01 00:45:52.849468+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ademilson
12,Queued,2013-01-01 00:46:00.425050+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Adenilson
13,Queued,2013-01-01 00:46:01.966161+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Aditi
14,Accepted,2013-01-01 00:49:49.192592+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:05:38.423577+00:00,Adriano
15,Queued,2013-01-01 00:52:18.451178+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:47.662652+00:00,Agata
16,Accepted,2013-01-01 02:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:03.459019+00:00,Adrien
17,Queued,2013-01-01 02:00:30.788048+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:45:03.639036+00:00,Agnieszka
18,Accepted,2013-01-01 02:07:49.426673+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:04:05.577436+00:00,Agneta
19,Accepted,2013-01-01 02:08:58.500048+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:05:28.802434+00:00,Agnivesh
20,Queued,2013-01-01 02:09:45.411644+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:56.641208+00:00,Akanksha
21,Accepted,2013-01-01 02:17:36.525136+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:06.060013+00:00,Agoritsa
22,Accepted,2013-01-01 02:36:09.999462+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:09.810051+00:00,Agron
23,Accepted,2013-01-01 02:44:59.890556+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:35:47.872334+00:00,Ajay
24,Queued,2013-01-01 02:51:04.015180+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ala
25,Accepted,2013-01-01 04:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 12:22:32.556821+00:00,Ajitkumar
26,Accepted,2013-01-01 04:01:12.528790+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Akiko
27,Accepted,2013-01-01 04:04:24.489463+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:14:01.163090+00:00,Akim
28,Accepted,2013-01-01 04:09:50.294284+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Akshata
29,Accepted,2013-01-01 04:12:26.287367+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alain
30,Accepted,2013-01-01 04:16:53.842601+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alan
31,Queued,2013-01-01 04:19:39.260664+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alejandro
32,Accepted,2013-01-01 04:21:48.183739+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:04:02.596493+00:00,Aleksandra
33,Queued,2013-01-01 04:34:00.831258+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alessandro
34,Accepted,2013-01-01 04:35:48.887045+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.068500+00:00,Alex
35,Queued,2013-01-01 04:45:39.115925+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:59:04.203416+00:00,Alexander
