case_id,activity,enable_time,start_time,end_time,resource
0,Queued,2013-01-01 00:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-02 08:56:22.926317+00:00,-
1,Accepted,2013-01-01 00:03:01.310959+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:08:10.241987+00:00,Aaron
2,Accepted,2013-01-01 00:10:01.680307+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:16:49.883208+00:00,Abby
3,Accepted,2013-01-01 00:12:31.232260+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:10:50.859625+00:00,Abdul
4,Accepted,2013-01-01 00:12:32.920659+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.124447+00:00,Abhinav
5,Accepted,2013-01-01 00:42:03.691327+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:41.693827+00:00,Abhiseka
6,Queued,2013-01-01 00:43:46.924832+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:30:17.000000+00:00,Abdelkader
7,Queued,2013-01-01 00:43:48.822857+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Abhishek
8,Accepted,2013-01-01 00:46:13.853468+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:15:25.904803+00:00,Achuthanandan
9,Accepted,2013-01-01 00:50:57.972584+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Adam
10,Queued,2013-01-01 00:50:58.664917+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-02 08:11:48.970877+00:00,Adeline
11,Accepted,2013-01-01 00:53:04.218776+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Adenilson
12,Queued,2013-01-01 00:58:38.771026+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ademilson
13,Accepted,2013-01-01 02:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:50:45.641614+00:00,Aditi
14,Queued,2013-01-01 02:03:32.825309+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:15.788883+00:00,Agata
15,Queued,2013-01-01 02:04:10.666799+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:33:03.444355+00:00,Agnieszka
16,Accepted,2013-01-01 02:06:16.259498+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:10:56.451876+00:00,Adriano
17,Accepted,2013-01-01 02:24:12.011733+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:45.178804+00:00,Adrien
18,Queued,2013-01-01 02:24:40.201105+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:55.702833+00:00,Akanksha
19,Accepted,2013-01-01 02:24:46.823715+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:02.329008+00:00,Agneta
20,Accepted,2013-01-01 02:28:55.338323+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:39.768858+00:00,Agnivesh
21,Queued,2013-01-01 02:29:35.971349+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:14.000000+00:00,Ala
22,Queued,2013-01-01 02:34:46.984117+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 12:56:17.904333+00:00,Alan
23,Queued,2013-01-01 02:35:40.216373+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alejandro
24,Queued,2013-01-01 02:36:17.112970+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:13:49.922960+00:00,Aleksandra
25,Queued,2013-01-01 02:37:21.468670+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alessandro
26,Queued,2013-01-01 02:37:41.961079+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000298+00:00,Alex
27,Accepted,2013-01-01 02:48:44.082281+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:03.729281+00:00,Agoritsa
28,Queued,2013-01-01 02:48:51.036052+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:32:24.845401+00:00,Alexander
29,Queued,2013-01-01 02:48:51.988713+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:03.137023+00:00,Alexandre
30,Accepted,2013-01-01 02:50:28.082352+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.215712+00:00,Agron
31,Queued,2013-01-01 02:50:52.219620+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:06:02.805932+00:00,Alexsandra
32,Accepted,2013-01-01 02:53:22.551251+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:40:46.755659+00:00,Ajay
33,Queued,2013-01-01 02:53:22.848703+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:04:33.592693+00:00,Aline
34,Queued,2013-01-01 02:53:54.677754+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:43.530950+00:00,Allak
35,Accepted,2013-01-01 02:55:08.477322+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 12:27:04.836668+00:00,Ajitkumar
36,Accepted,2013-01-01 02:55:59.741740+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Akiko
37,Queued,2013-01-01 04:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Allana
38,Accepted,2013-01-01 04:16:20.075523+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 11:10:57.550830+00:00,Akim
39,Accepted,2013-01-01 04:18:38.569435+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Akshata
40,Accepted,2013-01-01 04:21:29.709848+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Alain
41,Accepted,2013-01-01 04:21:31.196257+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:04:29.000000+00:00,Alf
42,Queued,2013-01-01 04:39:20.253433+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alvin
43,Accepted,2013-01-01 04:40:19.475216+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:07:34.715987+00:00,Alok
44,Queued,2013-01-01 04:41:31.854330+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.357700+00:00,Amanda
45,Accepted,2013-01-01 04:48:45.164836+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Amar
46,Accepted,2013-01-01 04:57:34.198607+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:16:46.362821+00:00,Amer
47,Accepted,2013-01-01 06:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 12:30:00.000005+00:00,Amir
48,Queued,2013-01-01 06:01:04.861881+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:16:33.645756+00:00,Amit
49,Queued,2013-01-01 06:01:26.197731+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:21:10.935370+00:00,Amy
50,Accepted,2013-01-01 06:01:40.243382+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Amyme
51,Accepted,2013-01-01 06:01:59.055934+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ana
52,Accepted,2013-01-01 06:01:59.152947+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Anand
53,Queued,2013-01-01 06:02:25.693718+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Anandgiri
54,Queued,2013-01-01 06:02:42.538448+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:11.368777+00:00,Anastasia
55,Accepted,2013-01-01 06:12:57.877965+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:50.871368+00:00,Ander
56,Accepted,2013-01-01 06:34:43.065584+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Anders
57,Queued,2013-01-01 06:35:51.840660+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-08 14:00:00.000012+00:00,Anderson
58,Accepted,2013-01-01 06:36:37.948200+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:08:32.394976+00:00,Andre
59,Queued,2013-01-01 06:43:36.092661+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:27:06.252931+00:00,Andreas
60,Accepted,2013-01-01 06:56:38.807423+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000248+00:00,Andrew
61,Accepted,2013-01-01 06:59:52.040385+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:35:10.367555+00:00,Andrey
62,Queued,2013-01-01 06:59:53.175235+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:04:30.003378+00:00,Andrzej
63,Queued,2013-01-01 07:00:05.287651+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.407286+00:00,Andrés
64,Queued,2013-01-01 07:04:46.540864+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Aneesh V
65,Accepted,2013-01-01 07:31:14.396594+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:23:31.000002+00:00,Andy
66,Accepted,2013-01-01 07:32:16.836043+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:44:28.528632+00:00,Anette
67,Accepted,2013-01-01 07:32:20.952165+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:07:43.492299+00:00,Angela
68,Accepted,2013-01-01 07:52:28.321158+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-07 11:00:06.000008+00:00,Angele
69,Accepted,2013-01-01 07:56:04.416348+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:26:39.439483+00:00,Angelica
70,Queued,2013-01-01 07:57:00.638686+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:22.669515+00:00,Anil
71,Queued,2013-01-01 07:57:51.248499+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Anja
7,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:38:06.910594+00:00,Anjali
11,Accepted,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 13:18:28.742083+00:00,Anish
12,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:33.066164+00:00,Ankit
23,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ann-Louise
25,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.506316+00:00,Anna
36,Accepted,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Ann-Charlotte
37,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Anna-Karin
42,Accepted,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:09.323710+00:00,Anna-Lisa
45,Accepted,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:06:44.700584+00:00,Anne
51,Accepted,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 11:34:32.601852+00:00,Anne Claire
52,Accepted,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:03.741387+00:00,Anneli
53,Accepted,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:06:47.250868+00:00,Annelie
56,Accepted,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:19:33.591571+00:00,Annica
