case_id,activity,enable_time,start_time,end_time,resource
0,Queued,2013-01-01 00:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-03 09:21:15.585154+00:00,-
1,Queued,2013-01-01 00:01:19.474678+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Aaron
2,Queued,2013-01-01 00:03:35.457042+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:10:32.001460+00:00,Abby
3,Accepted,2013-01-01 00:03:43.371767+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:04:14.800736+00:00,Abdul
4,Accepted,2013-01-01 00:05:49.666483+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:05.141132+00:00,Abhinav
5,Accepted,2013-01-01 00:05:53.033061+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:51.064773+00:00,Abhiseka
6,Accepted,2013-01-01 00:06:05.917798+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-02 09:03:39.170317+00:00,Abhishek
7,Accepted,2013-01-01 00:18:29.602798+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:21:17.911649+00:00,Achuthanandan
8,Accepted,2013-01-01 00:18:36.691584+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:09:45.262552+00:00,Adam
9,Queued,2013-01-01 00:27:11.959494+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Abdelkader
10,Accepted,2013-01-01 00:28:05.648543+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:21:58.192428+00:00,Adeline
11,Accepted,2013-01-01 00:30:02.189654+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Adenilson
12,Queued,2013-01-01 00:48:18.903176+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ademilson
13,Accepted,2013-01-01 00:48:36.526860+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-02 09:14:23.686964+00:00,Aditi
14,Accepted,2013-01-01 00:49:10.203561+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:13:53.396237+00:00,Adriano
15,Accepted,2013-01-01 00:50:07.005022+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:21.512066+00:00,Adrien
16,Queued,2013-01-01 00:53:48.583083+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:04:16.792244+00:00,Agata
17,Queued,2013-01-01 00:53:49.446850+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:18:31.415169+00:00,Agnieszka
18,Accepted,2013-01-01 00:54:34.623184+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:54.977173+00:00,Agneta
19,Queued,2013-01-01 02:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:38.050778+00:00,Akanksha
20,Accepted,2013-01-01 02:28:52.817825+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:08.059203+00:00,Agnivesh
21,Accepted,2013-01-01 02:34:29.837697+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:07.062383+00:00,Agoritsa
