case_id,activity,enable_time,start_time,end_time,resource
0,Accepted,2013-01-01 00:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 13:49:43.239754+00:00,-
1,Queued,2013-01-01 02:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Aaron
2,Queued,2013-01-01 04:00:00.000001+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:39:34.269558+00:00,Abby
3,Accepted,2013-01-01 06:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:23:42.980387+00:00,Abdul
4,Queued,2013-01-01 06:00:09.921488+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:30:17.000000+00:00,Abdelkader
5,Accepted,2013-01-01 06:00:17.111573+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:06:39.334380+00:00,Abhinav
6,Accepted,2013-01-01 06:00:29.635755+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:38.102235+00:00,Abhiseka
7,Accepted,2013-01-01 06:00:33.430922+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 13:46:51.749739+00:00,Abhishek
8,Accepted,2013-01-01 06:00:33.446296+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:07:27.410292+00:00,Achuthanandan
9,Queued,2013-01-01 06:05:28.399877+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:10:13.432070+00:00,Adam
10,Accepted,2013-01-01 06:05:30.720069+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:42.820121+00:00,Adeline
11,Accepted,2013-01-01 06:07:28.701493+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Adenilson
12,Queued,2013-01-01 06:14:54.930764+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ademilson
13,Queued,2013-01-01 06:32:36.787759+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:11:34.000000+00:00,Aditi
14,Queued,2013-01-01 06:35:06.091713+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:46.741707+00:00,Agata
15,Queued,2013-01-01 06:36:06.078037+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:59.800057+00:00,Agnieszka
16,Accepted,2013-01-01 06:38:40.239209+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:12:56.188668+00:00,Adriano
17,Accepted,2013-01-01 06:38:42.915637+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:10.970925+00:00,Adrien
18,Accepted,2013-01-01 06:41:18.055644+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:52.365270+00:00,Agneta
19,Queued,2013-01-01 06:44:14.923699+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:36.333658+00:00,Akanksha
20,Queued,2013-01-01 06:44:27.743048+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:14.000000+00:00,Ala
21,Queued,2013-01-01 07:00:42.486311+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:41:15.860525+00:00,Alan
22,Queued,2013-01-01 07:00:43.521154+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alejandro
23,Queued,2013-01-01 07:13:12.902369+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:10:33.758050+00:00,Aleksandra
24,Accepted,2013-01-01 07:16:03.741158+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:27.867562+00:00,Agnivesh
25,Accepted,2013-01-01 07:17:57.470256+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:03.524515+00:00,Agoritsa
26,Queued,2013-01-01 07:17:57.806318+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alessandro
27,Accepted,2013-01-01 07:18:43.597139+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:07:29.089040+00:00,Agron
28,Queued,2013-01-01 07:20:18.259162+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000105+00:00,Alex
29,Accepted,2013-01-01 07:20:49.392276+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:54:52.948831+00:00,Ajay
30,Accepted,2013-01-01 07:21:36.235172+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 12:27:29.140191+00:00,Ajitkumar
31,Accepted,2013-01-01 07:25:27.878541+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Akiko
32,Accepted,2013-01-01 07:53:55.464724+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:28:45.341577+00:00,Akim
33,Queued,2013-01-01 07:54:45.824572+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:22:29.138033+00:00,Alexander
34,Accepted,2013-01-01 07:54:49.282764+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Akshata
35,Queued,2013-01-01 07:55:05.841898+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alexandre
36,Accepted,2013-01-01 07:55:43.541577+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Alain
37,Queued,2013-01-01 07:55:45.514604+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:07:03.086046+00:00,Alexsandra
38,Accepted,2013-01-01 07:55:57.936408+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:04:29.000000+00:00,Alf
1,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:09:15.317898+00:00,Aline
11,Accepted,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:38:20.781611+00:00,Allak
12,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Allana
22,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alvin
26,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.223862+00:00,Amanda
31,Accepted,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:05:25.976373+00:00,Alok
12,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Amar
22,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Amir
12,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:39:26.265111+00:00,Amit
22,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:05.995136+00:00,Amy
35,Queued,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 13:57:46.000002+00:00,Ana
34,Accepted,2013-01-01 08:00:00.000001+00:00,2013-01-01 08:00:00.000001+00:00,2013-01-01 08:00:14.958996+00:00,Amer
36,Accepted,2013-01-01 08:00:00.000001+00:00,2013-01-01 08:00:00.000001+00:00,2013-01-01 08:00:00.000002+00:00,Amyme
36,Accepted,2013-01-01 08:00:00.000002+00:00,2013-01-01 08:00:00.000002+00:00,2013-01-01 08:00:00.000002+00:00,Anand
36,Accepted,2013-01-01 08:00:00.000002+00:00,2013-01-01 08:00:00.000002+00:00,2013-01-01 08:03:43.662761+00:00,Anandgiri
28,Queued,2013-01-01 08:00:00.000105+00:00,2013-01-01 08:00:00.000105+00:00,2013-01-01 08:00:14.976148+00:00,Anastasia
26,Accepted,2013-01-01 08:00:00.223862+00:00,2013-01-01 08:00:00.223862+00:00,2013-01-01 08:00:11.701530+00:00,Ander
25,Accepted,2013-01-01 08:00:03.524515+00:00,2013-01-01 08:00:03.524515+00:00,2013-01-01 08:29:35.882862+00:00,Anders
22,Accepted,2013-01-01 08:00:05.995136+00:00,2013-01-01 08:00:05.995136+00:00,2013-01-01 08:00:52.348903+00:00,Anderson
17,Accepted,2013-01-01 08:00:10.970925+00:00,2013-01-01 08:00:10.970925+00:00,2013-01-01 08:26:12.138586+00:00,Andre
26,Accepted,2013-01-01 08:00:11.701530+00:00,2013-01-01 08:00:11.701530+00:00,2013-01-01 08:00:11.701530+00:00,Andreas
26,Completed,2013-01-01 08:00:11.701530+00:00,2013-01-01 08:00:11.701530+00:00,2013-01-08 16:32:35.701549+00:00,Anatolij
20,Queued,2013-01-01 08:00:14.000000+00:00,2013-01-01 08:00:14.000000+00:00,2013-01-01 08:04:46.003985+00:00,Andrew
34,Completed,2013-01-01 08:00:14.958996+00:00,2013-01-01 08:00:14.958996+00:00,2013-01-01 08:00:27.515665+00:00,Andrey
28,Queued,2013-01-01 08:00:14.976148+00:00,2013-01-01 08:00:14.976148+00:00,2013-01-01 08:00:56.713057+00:00,Andrzej
34,Completed,2013-01-01 08:00:27.515665+00:00,2013-01-01 08:00:27.515665+00:00,2013-01-01 08:00:27.515665+00:00,Andrés
19,Queued,2013-01-01 08:00:36.333658+00:00,2013-01-01 08:00:36.333658+00:00,2013-01-01 08:00:36.333658+00:00,Aneesh V
19,Queued,2013-01-01 08:00:36.333658+00:00,2013-01-01 08:00:36.333658+00:00,2013-01-01 08:00:36.333658+00:00,Angela
19,Accepted,2013-01-01 08:00:36.333658+00:00,2013-01-01 08:00:36.333658+00:00,2013-01-01 08:24:07.333660+00:00,Andy
22,Accepted,2013-01-01 08:00:52.348903+00:00,2013-01-01 08:00:52.348903+00:00,2013-01-01 10:48:32.820469+00:00,Anette
18,Completed,2013-01-01 08:00:52.365270+00:00,2013-01-01 08:00:52.365270+00:00,2013-01-01 08:03:53.512353+00:00,Angelica
28,Queued,2013-01-01 08:00:56.713057+00:00,2013-01-01 08:00:56.713057+00:00,2013-01-01 08:02:15.713057+00:00,Angele
15,Queued,2013-01-01 08:00:59.800057+00:00,2013-01-01 08:00:59.800057+00:00,2013-01-01 08:01:25.498392+00:00,Anil
15,Queued,2013-01-01 08:01:25.498392+00:00,2013-01-01 08:01:25.498392+00:00,2013-01-01 08:01:25.498392+00:00,Anja
15,Queued,2013-01-01 08:01:25.498392+00:00,2013-01-01 08:01:25.498392+00:00,2013-01-01 08:03:03.388775+00:00,Anjali
10,Accepted,2013-01-01 08:01:42.820121+00:00,2013-01-01 08:01:42.820121+00:00,2013-01-01 10:32:32.034656+00:00,Anish
28,Queued,2013-01-01 08:02:15.713057+00:00,2013-01-01 08:02:15.713057+00:00,2013-01-01 08:06:08.697094+00:00,Ankit
24,Accepted,2013-01-01 08:02:27.867562+00:00,2013-01-01 08:02:27.867562+00:00,2013-01-01 08:02:27.867563+00:00,Ann-Charlotte
24,Accepted,2013-01-01 08:02:27.867563+00:00,2013-01-01 08:02:27.867563+00:00,2013-01-01 08:02:27.867563+00:00,Anna
24,Accepted,2013-01-01 08:02:27.867563+00:00,2013-01-01 08:02:27.867563+00:00,2013-01-01 08:02:44.054847+00:00,Anna-Lisa
24,Accepted,2013-01-01 08:02:44.054847+00:00,2013-01-01 08:02:44.054847+00:00,2013-01-01 08:32:31.541365+00:00,Anne
15,Queued,2013-01-01 08:03:03.388775+00:00,2013-01-01 08:03:03.388775+00:00,2013-01-01 08:03:03.388775+00:00,Ann-Louise
15,Queued,2013-01-01 08:03:03.388775+00:00,2013-01-01 08:03:03.388775+00:00,2013-01-01 08:03:03.388775+00:00,Anna-Karin
15,Queued,2013-01-01 08:03:03.388775+00:00,2013-01-01 08:03:03.388775+00:00,2013-01-01 08:03:03.388775+00:00,Anne Claire
15,Accepted,2013-01-01 08:03:03.388775+00:00,2013-01-01 08:03:03.388775+00:00,2013-01-01 08:03:32.090944+00:00,Anneli
39,Queued,2013-01-01 08:03:30.597509+00:00,2013-01-01 08:03:30.597509+00:00,2013-01-01 08:07:00.401261+00:00,Annica
15,Accepted,2013-01-01 08:03:32.090944+00:00,2013-01-01 08:03:32.090944+00:00,2013-01-01 09:17:58.442459+00:00,Annelie
6,Accepted,2013-01-01 08:03:38.102235+00:00,2013-01-01 08:03:38.102235+00:00,2013-01-01 08:04:51.794388+00:00,Annika
36,Accepted,2013-01-01 08:03:43.662761+00:00,2013-01-01 08:03:43.662761+00:00,2013-01-01 08:47:06.854586+00:00,Anoop
14,Queued,2013-01-01 08:03:46.741707+00:00,2013-01-01 08:03:46.741707+00:00,2013-01-01 08:03:47.171353+00:00,Anson
14,Queued,2013-01-01 08:03:47.171353+00:00,2013-01-01 08:03:47.171353+00:00,2013-01-01 09:20:01.016622+00:00,Anton
38,Accepted,2013-01-01 08:04:29.000000+00:00,2013-01-01 08:04:29.000000+00:00,2013-01-04 09:41:03.692057+00:00,Antonio
40,Queued,2013-01-01 08:04:30.414422+00:00,2013-01-01 08:04:30.414422+00:00,2013-01-01 08:04:30.414422+00:00,Anu
40,Accepted,2013-01-01 08:04:30.414422+00:00,2013-01-01 08:04:30.414422+00:00,2013-01-01 08:04:33.097239+00:00,Anupam
40,Accepted,2013-01-01 08:04:33.097239+00:00,2013-01-01 08:04:33.097239+00:00,2013-01-01 08:04:59.097239+00:00,Anurag
20,Queued,2013-01-01 08:04:46.003985+00:00,2013-01-01 08:04:46.003985+00:00,2013-01-01 08:14:03.735124+00:00,Archil
6,Accepted,2013-01-01 08:04:51.794388+00:00,2013-01-01 08:04:51.794388+00:00,2013-01-01 08:04:51.794388+00:00,Anurekha
6,Completed,2013-01-01 08:04:51.794388+00:00,2013-01-01 08:04:51.794388+00:00,2013-01-01 08:04:51.794388+00:00,Angelo
