case_id,activity,enable_time,start_time,end_time,resource
0,Accepted,2013-01-01 00:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 13:44:08.535029+00:00,-
1,Accepted,2013-01-01 00:12:00.550797+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.435055+00:00,Aaron
2,Queued,2013-01-01 00:24:28.120601+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:55:24.929702+00:00,Abby
3,Accepted,2013-01-01 00:29:43.220170+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:24.798355+00:00,Abdul
4,Accepted,2013-01-01 00:29:48.456945+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:40.741545+00:00,Abhinav
5,Accepted,2013-01-01 00:30:33.426336+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:17:31.495821+00:00,Abhiseka
6,Accepted,2013-01-01 00:30:36.477533+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:30:43.738694+00:00,Abhishek
7,Accepted,2013-01-01 00:44:52.945849+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:28:42.829992+00:00,Achuthanandan
8,Queued,2013-01-01 00:44:53.456629+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:30:17.000000+00:00,Abdelkader
9,Accepted,2013-01-01 00:44:55.309922+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:51.740656+00:00,Adam
10,Queued,2013-01-01 00:52:10.781963+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-04 09:34:29.036614+00:00,Adeline
11,Accepted,2013-01-01 00:52:11.753810+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Adenilson
12,Accepted,2013-01-01 00:52:11.816021+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 12:07:09.451589+00:00,Aditi
13,Queued,2013-01-01 00:52:42.723109+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ademilson
14,Accepted,2013-01-01 00:52:45.245457+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:19.821006+00:00,Adriano
15,Accepted,2013-01-01 00:52:48.600489+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:30.199812+00:00,Adrien
16,Queued,2013-01-01 00:52:48.630523+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:04:03.313090+00:00,Agata
17,Accepted,2013-01-01 00:52:54.690744+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:12.765591+00:00,Agneta
18,Accepted,2013-01-01 00:52:57.231807+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:17.426038+00:00,Agnieszka
19,Accepted,2013-01-01 00:52:57.566275+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:32.439711+00:00,Agnivesh
20,Queued,2013-01-01 00:53:05.003639+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:04.358164+00:00,Akanksha
21,Queued,2013-01-01 00:58:03.021378+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:14.000000+00:00,Ala
22,Queued,2013-01-01 00:58:03.335942+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-02 09:13:08.458167+00:00,Alan
23,Accepted,2013-01-01 00:58:03.398467+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.739548+00:00,Agoritsa
24,Accepted,2013-01-01 00:58:28.356184+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:35:57.237943+00:00,Agron
25,Accepted,2013-01-01 02:00:00.000001+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:40:46.009732+00:00,Ajay
26,Accepted,2013-01-01 02:06:37.795477+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 11:20:22.867142+00:00,Ajitkumar
27,Queued,2013-01-01 02:20:27.283257+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alejandro
28,Accepted,2013-01-01 02:23:07.436587+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Akiko
29,Accepted,2013-01-01 02:23:07.903555+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:47:28.183651+00:00,Akim
30,Queued,2013-01-01 02:28:10.255603+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:34:43.071750+00:00,Aleksandra
31,Accepted,2013-01-01 02:28:10.757501+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Akshata
32,Accepted,2013-01-01 02:37:04.034941+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Alain
33,Queued,2013-01-01 02:37:08.918096+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alessandro
34,Accepted,2013-01-01 02:37:08.918267+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:40:50.427208+00:00,Alex
35,Accepted,2013-01-01 02:37:08.918267+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alexander
36,Queued,2013-01-01 02:37:09.294419+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:01.833403+00:00,Alexandre
37,Queued,2013-01-01 02:37:09.295578+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:06:48.801693+00:00,Alexsandra
38,Queued,2013-01-01 02:37:13.247144+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:07:14.851724+00:00,Aline
39,Accepted,2013-01-01 02:38:48.936587+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:04:29.000000+00:00,Alf
40,Queued,2013-01-01 02:56:00.351663+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:57.420118+00:00,Allak
41,Accepted,2013-01-01 02:56:00.990040+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:05:19.418576+00:00,Alok
42,Queued,2013-01-01 02:58:35.815172+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Allana
