case_id,activity,enable_time,start_time,end_time,resource
0,Accepted,2013-01-01 00:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 13:11:48.277026+00:00,-
1,Queued,2013-01-01 00:01:03.506843+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Aaron
2,Accepted,2013-01-01 00:02:30.519269+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:07:49.977436+00:00,Abby
3,Queued,2013-01-01 00:02:30.878713+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:30:17.000000+00:00,Abdelkader
4,Queued,2013-01-01 00:02:38.911226+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Abdul
5,Queued,2013-01-01 00:02:57.124078+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:09:51.115456+00:00,Abhinav
6,Accepted,2013-01-01 00:05:27.089410+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:20:57.123966+00:00,Abhiseka
7,Queued,2013-01-01 00:08:03.501485+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Abhishek
8,Accepted,2013-01-01 00:08:44.533269+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:21.456122+00:00,Achuthanandan
9,Queued,2013-01-01 00:09:21.333629+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 11:35:06.052283+00:00,Adam
10,Accepted,2013-01-01 00:11:09.061538+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.253060+00:00,Adeline
11,Queued,2013-01-01 00:14:53.458273+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ademilson
12,Accepted,2013-01-01 00:15:10.593865+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Adenilson
13,Queued,2013-01-01 00:16:48.532768+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:11:34.000000+00:00,Aditi
14,Accepted,2013-01-01 00:18:03.032473+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:13:00.326110+00:00,Adriano
15,Queued,2013-01-01 00:19:28.371689+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:20.250944+00:00,Agata
16,Queued,2013-01-01 00:29:01.472354+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:10:13.096159+00:00,Agnieszka
17,Accepted,2013-01-01 00:37:00.879627+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:03.210983+00:00,Adrien
18,Accepted,2013-01-01 00:37:19.737445+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:43.066782+00:00,Agneta
19,Queued,2013-01-01 00:37:19.738415+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:10.330859+00:00,Akanksha
20,Queued,2013-01-01 00:40:44.899496+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:14.000000+00:00,Ala
21,Accepted,2013-01-01 00:41:00.963388+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:32.888828+00:00,Agnivesh
22,Accepted,2013-01-01 00:41:06.437398+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:01.153649+00:00,Agoritsa
23,Queued,2013-01-01 00:41:07.306996+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 13:55:35.882420+00:00,Alan
24,Queued,2013-01-01 00:54:08.289331+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alejandro
25,Queued,2013-01-01 00:54:08.609364+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:05:32.821929+00:00,Aleksandra
26,Accepted,2013-01-01 00:57:46.719690+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:42:14.398792+00:00,Agron
27,Accepted,2013-01-01 00:58:49.623414+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:57:28.865030+00:00,Ajay
28,Accepted,2013-01-01 02:00:00.000001+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 11:40:41.021749+00:00,Ajitkumar
29,Accepted,2013-01-01 02:00:00.609834+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Akiko
30,Accepted,2013-01-01 02:00:25.487855+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:39:07.339288+00:00,Akim
31,Queued,2013-01-01 02:01:26.536508+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alessandro
32,Queued,2013-01-01 02:05:36.071547+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:13.659276+00:00,Alex
33,Accepted,2013-01-01 02:05:36.491673+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Akshata
34,Accepted,2013-01-01 02:11:19.592038+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Alain
35,Queued,2013-01-01 02:18:06.657743+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:24:25.117423+00:00,Alexander
36,Queued,2013-01-01 02:24:39.821673+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Alexandre
