case_id,activity,enable_time,start_time,end_time,resource
0,Queued,2013-01-01 00:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-07 11:38:53.850462+00:00,-
1,Accepted,2013-01-01 00:00:15.883636+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Aaron
2,Accepted,2013-01-01 00:04:12.053633+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Abby
3,Queued,2013-01-01 00:06:46.680087+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:30:17.000000+00:00,Abdelkader
4,Queued,2013-01-01 00:06:46.681793+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Abdul
5,Accepted,2013-01-01 00:16:23.279800+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:27.489294+00:00,Abhinav
6,Accepted,2013-01-01 00:18:49.343885+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:14.308945+00:00,Abhiseka
7,Accepted,2013-01-01 00:19:59.457688+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 16:44:17.297383+00:00,Abhishek
8,Queued,2013-01-01 00:20:23.242704+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:19:45.000000+00:00,Achuthanandan
9,Queued,2013-01-01 00:20:23.259706+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 11:54:28.945596+00:00,Adam
10,Queued,2013-01-01 00:21:20.443068+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-14 17:17:39.456180+00:00,Adeline
11,Accepted,2013-01-01 00:21:20.443080+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Adenilson
12,Queued,2013-01-01 00:21:44.629451+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ademilson
13,Accepted,2013-01-01 00:29:38.340586+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 15:07:52.700058+00:00,Aditi
14,Queued,2013-01-01 00:29:47.960090+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:21.112351+00:00,Agata
15,Queued,2013-01-01 00:33:39.502211+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:11:07.904668+00:00,Agnieszka
16,Accepted,2013-01-01 00:33:41.515372+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:17:05.194718+00:00,Adriano
17,Accepted,2013-01-01 00:53:52.417314+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:34.345897+00:00,Adrien
18,Accepted,2013-01-01 00:54:30.931614+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:25.104958+00:00,Agneta
19,Queued,2013-01-01 00:54:51.315778+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:53.318313+00:00,Akanksha
20,Queued,2013-01-01 00:55:05.178276+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:14.000000+00:00,Ala
21,Accepted,2013-01-01 00:56:41.677777+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:10:14.017943+00:00,Agnivesh
22,Queued,2013-01-01 02:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 17:31:26.747036+00:00,Alan
23,Queued,2013-01-01 02:05:55.815599+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alejandro
24,Queued,2013-01-01 02:05:57.192579+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:41:27.879926+00:00,Aleksandra
