case_id,activity,enable_time,start_time,end_time,resource
0,Queued,2013-01-01 00:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-02 11:36:49.926130+00:00,-
1,Accepted,2013-01-01 00:07:08.216409+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:04.771839+00:00,Aaron
2,Queued,2013-01-01 00:08:09.271564+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:10:26.471872+00:00,Abby
3,Accepted,2013-01-01 00:21:09.484937+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.277655+00:00,Abdul
4,Queued,2013-01-01 00:27:45.899783+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:30:17.000000+00:00,Abdelkader
5,Accepted,2013-01-01 00:31:44.778805+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:49.925866+00:00,Abhinav
6,Queued,2013-01-01 00:33:28.861863+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:20.422429+00:00,Abhiseka
7,Accepted,2013-01-01 00:33:45.440369+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:07:50.479119+00:00,Abhishek
8,Queued,2013-01-01 00:33:58.247237+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:19:45.000000+00:00,Achuthanandan
9,Accepted,2013-01-01 00:35:46.947660+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.021998+00:00,Adam
10,Queued,2013-01-01 00:35:51.855852+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:59:31.514970+00:00,Adeline
11,Queued,2013-01-01 00:38:22.242837+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ademilson
12,Accepted,2013-01-01 00:40:18.499637+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Adenilson
13,Queued,2013-01-01 00:55:25.711429+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:11:34.000000+00:00,Aditi
14,Accepted,2013-01-01 01:59:59.999999+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:12:26.189457+00:00,Adriano
15,Queued,2013-01-01 02:00:14.908906+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:44.643043+00:00,Agata
16,Queued,2013-01-01 02:00:20.402486+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:02.400032+00:00,Agnieszka
17,Accepted,2013-01-01 02:17:30.889031+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:57.775929+00:00,Adrien
18,Accepted,2013-01-01 02:18:37.002016+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:05.331078+00:00,Agneta
19,Accepted,2013-01-01 02:27:48.347877+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:06.622217+00:00,Agnivesh
20,Accepted,2013-01-01 02:27:58.196226+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:01.583035+00:00,Agoritsa
21,Queued,2013-01-01 02:28:36.344079+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:04:36.016111+00:00,Akanksha
22,Accepted,2013-01-01 02:33:34.052231+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:13.251203+00:00,Agron
23,Queued,2013-01-01 02:34:23.187611+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:14.000000+00:00,Ala
24,Accepted,2013-01-01 02:36:58.330289+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:58:13.853179+00:00,Ajay
25,Accepted,2013-01-01 02:37:49.360187+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 11:29:55.003993+00:00,Ajitkumar
26,Accepted,2013-01-01 02:37:54.780076+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Akiko
27,Queued,2013-01-01 02:39:23.278477+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 13:45:37.813165+00:00,Alan
28,Queued,2013-01-01 02:43:12.497978+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alejandro
29,Accepted,2013-01-01 02:47:10.373579+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:40:19.415270+00:00,Akim
30,Accepted,2013-01-01 02:47:10.376717+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Akshata
31,Queued,2013-01-01 02:47:14.651899+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:38:44.551809+00:00,Aleksandra
32,Queued,2013-01-01 02:52:31.907503+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alessandro
33,Queued,2013-01-01 02:58:28.176937+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:02.785770+00:00,Alex
34,Accepted,2013-01-01 02:58:50.995358+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Alain
35,Queued,2013-01-01 02:58:58.305815+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:26:25.984528+00:00,Alexander
