case_id,activity,enable_time,start_time,end_time,resource
0,Queued,2013-01-01 00:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Aaron
1,Accepted,2013-01-01 00:01:50.943317+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:40:23.098850+00:00,-
2,Accepted,2013-01-01 00:02:10.794208+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:01.415518+00:00,Abby
3,Accepted,2013-01-01 00:08:02.186182+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:07.615867+00:00,Abdul
4,Queued,2013-01-01 00:19:51.865916+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:30:17.000000+00:00,Abdelkader
5,Accepted,2013-01-01 00:21:06.289031+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.212130+00:00,Abhinav
6,Accepted,2013-01-01 00:24:03.352909+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:54:03.140725+00:00,Abhiseka
7,Accepted,2013-01-01 00:27:52.060718+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-02 10:18:16.599523+00:00,Abhishek
8,Accepted,2013-01-01 00:47:52.001431+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:14:45.339246+00:00,Achuthanandan
9,Accepted,2013-01-01 00:51:08.871592+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:28.997788+00:00,Adam
10,Accepted,2013-01-01 00:51:30.812113+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Adenilson
11,Accepted,2013-01-01 00:51:53.317017+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:50:52.236737+00:00,Aditi
12,Accepted,2013-01-01 00:51:53.549708+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:04:10.748535+00:00,Adriano
13,Queued,2013-01-01 00:54:03.109650+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-15 13:19:58.549767+00:00,Adeline
14,Accepted,2013-01-01 00:54:10.665475+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:20.716991+00:00,Adrien
15,Accepted,2013-01-01 00:54:37.697667+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:07:12.139771+00:00,Agata
16,Accepted,2013-01-01 00:54:49.789680+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:40.204243+00:00,Agneta
17,Accepted,2013-01-01 00:54:49.791991+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:29:55.905937+00:00,Agnieszka
18,Accepted,2013-01-01 02:00:00.000001+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:46.703310+00:00,Agnivesh
19,Queued,2013-01-01 02:00:11.953632+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ademilson
20,Queued,2013-01-01 02:00:34.608750+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 15:10:21.072675+00:00,Alan
21,Accepted,2013-01-01 02:08:28.385771+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:02.963415+00:00,Agoritsa
22,Queued,2013-01-01 02:14:02.448829+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alejandro
23,Accepted,2013-01-01 02:14:33.070191+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:04.506029+00:00,Agron
24,Accepted,2013-01-01 02:14:40.571139+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:45:32.174388+00:00,Ajay
25,Accepted,2013-01-01 02:18:35.196876+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 12:01:22.687998+00:00,Ajitkumar
26,Accepted,2013-01-01 02:18:35.206357+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:09.934960+00:00,Akanksha
27,Accepted,2013-01-01 02:18:35.717147+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Akiko
28,Queued,2013-01-01 02:19:06.511692+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:09:56.701389+00:00,Aleksandra
29,Queued,2013-01-01 02:23:07.848750+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alessandro
30,Queued,2013-01-01 02:25:24.879972+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:21.561901+00:00,Alex
31,Queued,2013-01-01 02:45:12.306431+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:02:32.085738+00:00,Alexander
32,Accepted,2013-01-01 02:45:13.872380+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:22:51.360839+00:00,Akim
33,Accepted,2013-01-01 04:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Akshata
34,Queued,2013-01-01 04:01:52.468231+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.143588+00:00,Alexandre
35,Accepted,2013-01-01 04:02:43.987054+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:25:40.000000+00:00,Ala
36,Accepted,2013-01-01 04:07:58.085152+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Alain
