case_id,activity,enable_time,start_time,end_time,resource
0,Accepted,2013-01-01 00:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:25:46.385873+00:00,-
1,Queued,2013-01-01 00:00:15.545781+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Aaron
2,Accepted,2013-01-01 00:01:04.605016+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000401+00:00,Abby
3,Accepted,2013-01-01 00:05:35.795120+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:07:16.978355+00:00,Abdul
4,Accepted,2013-01-01 00:21:36.337858+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:06.383599+00:00,Abhinav
5,Accepted,2013-01-01 00:23:45.255835+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:19.207407+00:00,Abhiseka
6,Queued,2013-01-01 00:24:15.593309+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:30:17.000000+00:00,Abdelkader
7,Queued,2013-01-01 00:28:45.219799+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:19:45.000000+00:00,Achuthanandan
8,Queued,2013-01-01 00:58:40.682278+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 12:00:10.839220+00:00,Adeline
9,Accepted,2013-01-01 00:59:54.629366+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 14:44:05.086206+00:00,Abhishek
10,Accepted,2013-01-01 00:59:54.802823+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:23:03.528600+00:00,Adam
11,Accepted,2013-01-01 01:59:59.999999+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Adenilson
12,Queued,2013-01-01 02:01:50.944703+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ademilson
13,Accepted,2013-01-01 02:03:07.775319+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:20:44.031561+00:00,Aditi
14,Queued,2013-01-01 02:03:16.121145+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:01.565145+00:00,Agata
15,Accepted,2013-01-01 02:08:12.253996+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:09:50.647046+00:00,Adriano
16,Accepted,2013-01-01 02:08:21.462276+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:37.781625+00:00,Adrien
17,Accepted,2013-01-01 02:09:15.835846+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:03.621791+00:00,Agneta
18,Queued,2013-01-01 02:27:16.258486+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:35:22.487742+00:00,Agnieszka
19,Queued,2013-01-01 02:44:26.427395+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:44:16.000547+00:00,Alan
20,Accepted,2013-01-01 02:48:14.989459+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:00.791599+00:00,Agnivesh
21,Accepted,2013-01-01 02:52:51.174577+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:01.214434+00:00,Agoritsa
22,Accepted,2013-01-01 02:52:51.958328+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:15.641349+00:00,Agron
23,Queued,2013-01-01 03:59:59.999999+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alejandro
24,Queued,2013-01-01 04:00:50.864299+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:20:54.620750+00:00,Aleksandra
25,Accepted,2013-01-01 04:01:07.298466+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:44:24.922170+00:00,Ajay
