case_id,activity,enable_time,start_time,end_time,resource
0,Queued,2013-01-01 00:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:00:36.242430+00:00,-
1,Queued,2013-01-01 00:00:32.508824+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Aaron
2,Accepted,2013-01-01 00:05:05.965429+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 09:03:20.732273+00:00,Abby
3,Accepted,2013-01-01 00:08:43.025009+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:06.157082+00:00,Abdul
4,Accepted,2013-01-01 00:18:09.065558+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.272974+00:00,Abhinav
5,Accepted,2013-01-01 00:18:12.820901+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:48.169020+00:00,Abhiseka
6,Accepted,2013-01-01 00:21:52.500973+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-02 12:55:42.591093+00:00,Abhishek
7,Accepted,2013-01-01 00:26:12.915465+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:06:36.960726+00:00,Achuthanandan
8,Accepted,2013-01-01 00:42:21.001371+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000003+00:00,Adam
9,Accepted,2013-01-01 00:43:59.802336+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:41.991878+00:00,Adeline
10,Accepted,2013-01-01 00:50:25.809989+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Adenilson
11,Queued,2013-01-01 00:54:55.211026+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:30:17.000000+00:00,Abdelkader
12,Accepted,2013-01-01 00:54:55.747353+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:31:48.189439+00:00,Aditi
13,Queued,2013-01-01 00:56:43.841449+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Ademilson
14,Accepted,2013-01-01 00:57:08.885411+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:06:38.579558+00:00,Adriano
15,Queued,2013-01-01 00:57:11.861947+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:03:50.250262+00:00,Agata
16,Accepted,2013-01-01 00:58:33.458478+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:45.106812+00:00,Adrien
17,Queued,2013-01-01 02:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:36:21.842890+00:00,Agnieszka
18,Accepted,2013-01-01 02:01:11.780775+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:21.743169+00:00,Agneta
19,Accepted,2013-01-01 02:05:43.600380+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:38.313090+00:00,Agnivesh
20,Queued,2013-01-01 02:16:42.267483+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:44.637635+00:00,Akanksha
21,Accepted,2013-01-01 02:28:03.682396+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.937844+00:00,Agoritsa
22,Accepted,2013-01-01 02:28:09.153746+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:15:21.337388+00:00,Agron
23,Accepted,2013-01-01 02:28:18.667487+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:32:17.677723+00:00,Ajay
24,Queued,2013-01-01 02:28:19.198209+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:14.000000+00:00,Ala
25,Accepted,2013-01-01 02:39:31.377431+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 10:45:33.816589+00:00,Ajitkumar
26,Accepted,2013-01-01 02:43:42.301528+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Akiko
27,Accepted,2013-01-01 02:48:22.913741+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:01:22.079462+00:00,Akim
28,Accepted,2013-01-01 02:48:22.913826+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Akshata
29,Accepted,2013-01-01 04:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000001+00:00,Alain
30,Accepted,2013-01-01 04:10:33.969679+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alan
31,Queued,2013-01-01 04:13:28.917058+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,Alejandro
32,Accepted,2013-01-01 04:44:38.064245+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 13:38:16.473565+00:00,Aleksandra
33,Accepted,2013-01-01 06:00:00.000000+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:00:00.031375+00:00,Alex
34,Accepted,2013-01-01 06:02:57.384793+00:00,2013-01-01 08:00:00.000000+00:00,2013-01-01 08:13:58.463392+00:00,Alexander
