dataset,seed,n_samples,name,mu_star,mu_star_conf
2012,100,16,Resource Calendar 10809,98123.87528930928,55834.970144646366
2012,100,16,Resource Calendar 10188,19758.96746664162,29297.500510752616
2012,100,16,Resource Calendar 10914,2965.3608276044256,2419.408289798668
2012,100,16,Resource Calendar 10931,2815.436901335054,2306.8663311418163
2012,100,16,Resource Calendar 10972,2707.3498357872945,1895.3875351030306
2012,100,16,Resource Calendar 10929,2700.1026766347277,2638.3276445285774
2012,100,16,Resource Calendar 10228,2393.8188422597023,2036.4449002809777
2012,100,16,Resource Calendar 10138,2368.036830136507,1484.6471218747927
2012,100,16,Resource Calendar 11180,2266.8351500456074,1919.0751579569987
2012,100,16,Resource Calendar 11119,2094.2754354159124,1499.3550656809068
2012,100,32,Resource Calendar 10809,138848.01609282845,43136.283704630274
2012,100,32,Resource Calendar 10188,37461.356544927774,22553.296732207516
2012,100,32,Resource Calendar 11003,2879.4203982612125,1447.5498650907473
2012,100,32,Resource Calendar 11181,2230.327983146957,1202.16409297536
2012,100,32,Resource Calendar 10779,2206.4685967518676,1033.8003853291893
2012,100,32,Resource Calendar 10912,2179.4422601137117,1506.3525101964158
2012,100,32,Resource Calendar 11119,2159.0218586506317,1502.8485889521744
2012,100,32,Resource Calendar 10138,2081.717437638237,1358.2576550781118
2012,100,32,Resource Calendar 10910,2065.5510309170845,981.8109868693238
2012,100,32,Resource Calendar 11203,1958.1069800599912,1591.658475179179
2012,100,64,Resource Calendar 10809,113898.60075869039,28139.63569948415
2012,100,64,Resource Calendar 10188,34573.25555616993,19084.886563357068
2012,100,64,Resource Calendar 11003,1812.9665027109686,711.6240766710721
2012,100,64,Resource Calendar 10972,1809.669519720777,969.6118427527292
2012,100,64,Resource Calendar 10910,1793.1615081699902,662.288925221198
2012,100,64,Resource Calendar 11049,1752.9848938329762,677.2766309547087
2012,100,64,Resource Calendar 11203,1736.9488672101945,603.1966694257683
2012,100,64,Resource Calendar 10138,1727.1876075286561,658.8113157848098
2012,100,64,Resource Calendar 10939,1727.0439885783512,755.1252675271207
2012,100,64,Resource Calendar 11119,1655.4346056931413,580.0256910194959
2012,200,16,Resource Calendar 10809,207021.22404281437,101294.23331230118
2012,200,16,Resource Calendar 10188,65427.95851256284,53415.749399114226
2012,200,16,Resource Calendar 11179,1922.8679027101814,907.9500472476989
2012,200,16,Resource Calendar 10939,1917.047679193061,1495.98557790875
2012,200,16,Resource Calendar 10881,1910.761306000309,640.4387159442367
2012,200,16,Resource Calendar 10125,1841.6371151469398,1228.5234672004394
2012,200,16,Resource Calendar 11002,1739.210859465658,721.9689021731479
2012,200,16,Resource Calendar 10909,1700.1775081842059,985.7216014142589
2012,200,16,Resource Calendar 10929,1670.4378918428833,793.0845469505631
2012,200,16,Resource Calendar 11049,1661.2816524073519,823.1136680970588
2012,200,32,Resource Calendar 10809,206035.785450158,62934.33414849466
2012,200,32,Resource Calendar 10188,38468.492864136686,29008.60703768301
2012,200,32,Resource Calendar 10228,2201.746499708521,770.8448706084308
2012,200,32,Resource Calendar 11002,2127.2931026285664,952.0257317158428
2012,200,32,Resource Calendar 11181,1993.8617779329052,792.8382225114713
2012,200,32,Resource Calendar 10789,1878.7918682564941,750.292145482134
2012,200,32,Resource Calendar 10138,1813.1098167473222,975.2670891441845
2012,200,32,Resource Calendar 11003,1805.1202205581421,700.1346590066912
2012,200,32,Resource Calendar 11189,1797.636158366202,886.7045386852791
2012,200,32,Resource Calendar 10629,1783.481740758441,815.0448157026119
2012,200,64,Resource Calendar 10809,189081.791989385,40133.838392811194
2012,200,64,Resource Calendar 10188,43630.8433082595,20634.061773414378
2012,200,64,Resource Calendar 10629,1812.1731724001615,627.5781613886056
2012,200,64,Resource Calendar 10138,1691.7562801732295,567.5592854928296
2012,200,64,Resource Calendar 10929,1537.829209680497,494.94783720678197
2012,200,64,Resource Calendar 11121,1499.5349768926706,361.6785884122037
2012,200,64,Resource Calendar 10789,1489.6013667125978,426.7733586544748
2012,200,64,Resource Calendar 10914,1487.3584698393834,461.8549163143324
2012,200,64,Resource Calendar 10933,1480.0408328445342,336.59138195379694
2012,200,64,Resource Calendar 10910,1469.8269432440704,394.4023333297871
2012,300,16,Resource Calendar 10809,163996.53231412475,63610.19808813601
2012,300,16,Resource Calendar 10188,53971.86056616121,32762.238837431974
2012,300,16,Resource Calendar 10779,2031.045550734111,779.0934043452254
2012,300,16,Resource Calendar 10609,1954.7044892407241,1013.6199690110254
2012,300,16,Resource Calendar 11181,1932.4077523408582,1269.7273067716803
2012,300,16,Resource Calendar 10881,1902.4082824295615,1144.284507457555
2012,300,16,Resource Calendar 11203,1810.2471971899515,1254.505267224085
2012,300,16,Resource Calendar 10932,1781.4949674860761,1516.9518217374753
2012,300,16,Resource Calendar 10138,1779.2219872040187,1086.6730606473284
2012,300,16,Resource Calendar 10889,1720.823279563439,1408.273531322158
2012,300,32,Resource Calendar 10809,136155.0790927259,33968.296301952934
2012,300,32,Resource Calendar 10188,42546.34247945738,22676.538108619097
2012,300,32,Resource Calendar 10899,2197.831156308582,862.5916214544834
2012,300,32,Resource Calendar 10910,2001.3633939586223,714.5508823981775
2012,300,32,Resource Calendar 10881,1995.6961368464401,1114.8219622659797
2012,300,32,Resource Calendar 11119,1931.1737912574222,785.4486403426034
2012,300,32,Resource Calendar 10913,1904.0111382706282,754.6701546985098
2012,300,32,Resource Calendar 11122,1857.7981709187654,845.231485638045
2012,300,32,Resource Calendar 10228,1816.1231614798437,945.1577620403249
2012,300,32,Resource Calendar 11121,1800.4321036474494,583.9024046387808
2012,300,64,Resource Calendar 10809,136102.6913094181,26177.874766831697
2012,300,64,Resource Calendar 10188,51436.248752849984,15763.428732047172
2012,300,64,Resource Calendar 10929,1884.3691961204051,425.0443044934372
2012,300,64,Resource Calendar 10913,1791.3135290077164,485.1832450709556
2012,300,64,Resource Calendar 11181,1791.2290592304705,638.899283072087
2012,300,64,Resource Calendar 11203,1738.4481443438108,685.724188458149
2012,300,64,Resource Calendar 10125,1728.5525293992791,436.947117185255
2012,300,64,Resource Calendar 11003,1716.7284271021479,521.2935487435368
2012,300,64,Resource Calendar 10138,1690.870464502055,345.8587020674944
2012,300,64,Resource Calendar 11122,1642.6778385912382,458.8378941473756
