case_id,activity,enable_time,start_time,end_time,resource
0,W_Completeren aanvraag,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:52.736388+00:00,10138
0,W_Beoordelen fraude,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:24.535724+00:00,10809
1,W_Afhandelen leads,2012-01-01 20:00:18.160078+00:00,2012-01-01 20:00:18.160078+00:00,2012-01-01 20:31:43.696443+00:00,10228
1,W_Beoordelen fraude,2012-01-01 20:00:18.160078+00:00,2012-01-01 20:00:24.535724+00:00,2012-01-01 20:01:41.233413+00:00,10809
0,W_Beoordelen fraude,2012-01-01 20:00:24.535724+00:00,2012-01-01 20:01:41.233413+00:00,2012-01-01 20:04:02.621661+00:00,10809
2,W_Completeren aanvraag,2012-01-01 20:00:29.580381+00:00,2012-01-01 20:00:29.580381+00:00,2012-01-01 20:00:35.270576+00:00,10609
2,W_Beoordelen fraude,2012-01-01 20:00:29.580381+00:00,2012-01-01 20:04:02.621661+00:00,2012-01-01 20:04:36.358122+00:00,10809
2,W_Nabellen offertes,2012-01-01 20:00:35.270576+00:00,2012-01-01 20:00:35.270576+00:00,2012-01-01 20:00:57.078935+00:00,10629
2,W_Valideren aanvraag,2012-01-01 20:00:57.078935+00:00,2012-01-01 20:00:57.078935+00:00,2012-01-01 20:02:17.826659+00:00,10125
2,W_Valideren aanvraag,2012-01-01 20:02:17.826659+00:00,2012-01-01 20:02:17.826659+00:00,2012-01-01 20:38:16.779751+00:00,10779
3,W_Afhandelen leads,2012-01-01 20:06:25.543354+00:00,2012-01-01 20:06:25.543354+00:00,2012-01-01 20:08:01.965092+00:00,10861
3,W_Beoordelen fraude,2012-01-01 20:06:25.543354+00:00,2012-01-01 20:06:25.543354+00:00,2012-01-01 20:07:21.965726+00:00,10809
4,W_Afhandelen leads,2012-01-01 20:07:15.552055+00:00,2012-01-01 20:07:15.552055+00:00,2012-01-01 20:13:01.578423+00:00,10863
4,W_Beoordelen fraude,2012-01-01 20:07:15.552055+00:00,2012-01-01 20:07:21.965726+00:00,2012-01-01 20:08:33.004206+00:00,10809
3,W_Beoordelen fraude,2012-01-01 20:07:21.965726+00:00,2012-01-01 20:08:33.004206+00:00,2012-01-01 20:10:11.455790+00:00,10809
4,W_Beoordelen fraude,2012-01-01 20:08:33.004206+00:00,2012-01-01 20:10:11.455790+00:00,2012-01-01 20:11:09.893166+00:00,10809
3,W_Beoordelen fraude,2012-01-01 20:10:11.455790+00:00,2012-01-01 20:11:09.893166+00:00,2012-01-01 20:13:33.282247+00:00,10809
4,W_Beoordelen fraude,2012-01-01 20:11:09.893166+00:00,2012-01-01 20:13:33.282247+00:00,2012-01-01 20:13:43.444876+00:00,10809
3,W_Beoordelen fraude,2012-01-01 20:13:33.282247+00:00,2012-01-01 20:13:43.444876+00:00,2012-01-01 20:16:33.448345+00:00,10809
3,W_Beoordelen fraude,2012-01-01 20:16:33.448345+00:00,2012-01-01 20:16:33.448345+00:00,2012-01-01 20:17:00.809766+00:00,10809
3,W_Beoordelen fraude,2012-01-01 20:17:00.809766+00:00,2012-01-01 20:17:00.809766+00:00,2012-01-01 20:17:13.424952+00:00,10809
3,W_Beoordelen fraude,2012-01-01 20:17:13.424952+00:00,2012-01-01 20:17:13.424952+00:00,2012-01-01 20:19:30.443933+00:00,10809
5,W_Afhandelen leads,2012-01-01 20:17:22.403466+00:00,2012-01-01 20:17:22.403466+00:00,2012-01-01 20:17:36.886385+00:00,10881
5,W_Beoordelen fraude,2012-01-01 20:17:22.403466+00:00,2012-01-01 20:19:30.443933+00:00,2012-01-01 20:20:32.084226+00:00,10809
5,W_Completeren aanvraag,2012-01-01 20:17:36.886385+00:00,2012-01-01 20:17:36.886385+00:00,2012-01-01 20:49:29.904277+00:00,10889
6,W_Beoordelen fraude,2012-01-01 20:29:35.456667+00:00,2012-01-01 20:29:35.456667+00:00,2012-01-01 20:30:33.581245+00:00,10809
6,W_Completeren aanvraag,2012-01-01 20:29:35.456667+00:00,2012-01-01 20:29:35.456667+00:00,2012-01-01 20:30:58.811667+00:00,10899
6,W_Nabellen offertes,2012-01-01 20:30:58.811667+00:00,2012-01-01 20:30:58.811667+00:00,2012-01-01 20:31:10.559790+00:00,10789
6,W_Nabellen offertes,2012-01-01 20:31:10.559790+00:00,2012-01-01 20:31:10.559790+00:00,2012-01-01 20:35:09.860145+00:00,10909
6,W_Nabellen offertes,2012-01-01 20:35:09.860145+00:00,2012-01-01 20:35:09.860145+00:00,2012-01-01 20:38:01.211198+00:00,10910
6,W_Valideren aanvraag,2012-01-01 20:38:01.211198+00:00,2012-01-01 20:38:01.211198+00:00,2012-01-01 20:38:02.308198+00:00,10913
6,W_Valideren aanvraag,2012-01-01 20:38:02.308198+00:00,2012-01-01 20:38:02.308198+00:00,2012-01-01 20:41:26.233834+00:00,10929
2,W_Nabellen incomplete dossiers,2012-01-01 20:38:16.779751+00:00,2012-01-01 20:38:16.779751+00:00,2012-01-01 20:49:45.977751+00:00,10912
6,W_Valideren aanvraag,2012-01-01 20:41:26.233834+00:00,2012-01-01 20:41:26.233834+00:00,2012-01-01 20:42:18.646834+00:00,10932
6,W_Nabellen incomplete dossiers,2012-01-01 20:42:18.646834+00:00,2012-01-01 20:42:18.646834+00:00,2012-01-01 20:48:48.068639+00:00,10931
5,W_Completeren aanvraag,2012-01-01 20:49:29.904277+00:00,2012-01-01 20:49:29.904277+00:00,2012-01-01 20:51:20.218674+00:00,10914
2,W_Nabellen incomplete dossiers,2012-01-01 20:49:45.977751+00:00,2012-01-01 20:49:45.977751+00:00,2012-01-01 20:58:10.045526+00:00,10939
7,W_Beoordelen fraude,2012-01-01 20:50:34.986133+00:00,2012-01-01 20:50:34.986133+00:00,2012-01-01 20:51:27.297000+00:00,10809
7,W_Completeren aanvraag,2012-01-01 20:50:34.986133+00:00,2012-01-01 20:50:34.986133+00:00,2012-01-01 21:11:47.650925+00:00,10933
7,W_Beoordelen fraude,2012-01-01 20:51:27.297000+00:00,2012-01-01 20:51:27.297000+00:00,2012-01-01 20:52:04.507681+00:00,10809
7,W_Beoordelen fraude,2012-01-01 20:52:04.507681+00:00,2012-01-01 20:52:04.507681+00:00,2012-01-01 20:52:08.748718+00:00,10809
2,W_Nabellen incomplete dossiers,2012-01-01 20:58:10.045526+00:00,2012-01-01 20:58:10.045526+00:00,2012-01-01 21:22:34.654418+00:00,10972
7,W_Completeren aanvraag,2012-01-01 21:11:47.650925+00:00,2012-01-01 21:11:47.650925+00:00,2012-01-01 21:13:30.484579+00:00,10982
7,W_Completeren aanvraag,2012-01-01 21:13:30.484579+00:00,2012-01-01 21:13:30.484579+00:00,2012-01-01 21:15:32.178221+00:00,11000
7,W_Completeren aanvraag,2012-01-01 21:15:32.178221+00:00,2012-01-01 21:15:32.178221+00:00,2012-01-01 21:20:43.779893+00:00,11001
7,W_Completeren aanvraag,2012-01-01 21:20:43.779893+00:00,2012-01-01 21:20:43.779893+00:00,2012-01-01 21:24:19.803985+00:00,11002
2,W_Nabellen incomplete dossiers,2012-01-01 21:22:34.654418+00:00,2012-01-01 21:22:34.654418+00:00,2012-01-01 21:24:03.219322+00:00,11003
2,W_Nabellen incomplete dossiers,2012-01-01 21:24:03.219322+00:00,2012-01-01 21:24:03.219322+00:00,2012-01-01 21:25:01.477292+00:00,11009
2,W_Nabellen incomplete dossiers,2012-01-01 21:25:01.477292+00:00,2012-01-01 21:25:01.477292+00:00,2012-01-01 21:25:07.445664+00:00,11049
2,W_Nabellen incomplete dossiers,2012-01-01 21:25:07.445664+00:00,2012-01-01 21:25:07.445664+00:00,2012-01-01 21:26:49.284420+00:00,11119
8,W_Beoordelen fraude,2012-01-02 07:00:00.000000+00:00,2012-01-02 07:00:00.000000+00:00,2012-01-02 07:00:13.992767+00:00,10809
8,W_Afhandelen leads,2012-01-02 07:00:00.000000+00:00,2012-01-02 07:00:00.000000+00:00,2012-01-02 07:00:08.913298+00:00,11121
8,W_Completeren aanvraag,2012-01-02 07:00:08.913298+00:00,2012-01-02 07:00:08.913298+00:00,2012-01-02 07:05:55.538362+00:00,11019
9,W_Completeren aanvraag,2012-01-02 07:00:13.421176+00:00,2012-01-02 07:00:13.421176+00:00,2012-01-02 07:02:01.275106+00:00,11122
9,W_Beoordelen fraude,2012-01-02 07:00:13.421176+00:00,2012-01-02 07:00:13.992767+00:00,2012-01-02 07:02:40.770928+00:00,10809
10,W_Beoordelen fraude,2012-01-02 07:00:19.085947+00:00,2012-01-02 07:02:40.770928+00:00,2012-01-02 07:03:53.787091+00:00,10809
10,W_Afhandelen leads,2012-01-02 07:00:19.085947+00:00,2012-01-02 07:00:19.085947+00:00,2012-01-02 07:08:30.796250+00:00,11169
