case_id,activity,enable_time,start_time,end_time,resource
0,W_Beoordelen fraude,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:19.762998+00:00,10809
0,W_Afhandelen leads,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:02:54.846719+00:00,10138
0,W_Beoordelen fraude,2012-01-01 20:00:19.762998+00:00,2012-01-01 20:00:19.762998+00:00,2012-01-01 20:02:29.658972+00:00,10809
0,W_Beoordelen fraude,2012-01-01 20:02:29.658972+00:00,2012-01-01 20:02:29.658972+00:00,2012-01-01 20:03:16.819013+00:00,10809
0,W_Afhandelen leads,2012-01-01 20:02:54.846719+00:00,2012-01-01 20:02:54.846719+00:00,2012-01-01 20:04:58.513414+00:00,10629
0,W_Beoordelen fraude,2012-01-01 20:03:16.819013+00:00,2012-01-01 20:03:16.819013+00:00,2012-01-01 20:05:10.189526+00:00,10809
1,W_Completeren aanvraag,2012-01-01 20:33:58.482533+00:00,2012-01-01 20:33:58.482533+00:00,2012-01-01 20:40:04.092814+00:00,10228
1,W_Beoordelen fraude,2012-01-01 20:33:58.482533+00:00,2012-01-01 20:33:58.482533+00:00,2012-01-01 20:35:04.347732+00:00,10809
1,W_Beoordelen fraude,2012-01-01 20:35:04.347732+00:00,2012-01-01 20:35:04.347732+00:00,2012-01-01 20:36:33.384822+00:00,10809
1,W_Beoordelen fraude,2012-01-01 20:36:33.384822+00:00,2012-01-01 20:36:33.384822+00:00,2012-01-01 20:37:05.498630+00:00,10809
1,W_Nabellen offertes,2012-01-01 20:40:04.092814+00:00,2012-01-01 20:40:04.092814+00:00,2012-01-01 20:40:27.370132+00:00,10609
1,W_Nabellen offertes,2012-01-01 20:40:27.370132+00:00,2012-01-01 20:40:27.370132+00:00,2012-01-01 20:40:53.029454+00:00,10779
2,W_Completeren aanvraag,2012-01-01 20:40:59.059384+00:00,2012-01-01 20:40:59.059384+00:00,2012-01-01 20:49:26.113487+00:00,10861
2,W_Beoordelen fraude,2012-01-01 20:40:59.059384+00:00,2012-01-01 20:40:59.059384+00:00,2012-01-01 20:41:23.915221+00:00,10809
2,W_Beoordelen fraude,2012-01-01 20:41:23.915221+00:00,2012-01-01 20:41:23.915221+00:00,2012-01-01 20:43:46.237366+00:00,10809
2,W_Nabellen offertes,2012-01-01 20:49:26.113487+00:00,2012-01-01 20:49:26.113487+00:00,2012-01-01 20:49:40.728074+00:00,10789
2,W_Valideren aanvraag,2012-01-01 20:49:40.728074+00:00,2012-01-01 20:49:40.728074+00:00,2012-01-01 20:50:55.318832+00:00,10125
2,W_Nabellen incomplete dossiers,2012-01-01 20:50:55.318832+00:00,2012-01-01 20:50:55.318832+00:00,2012-01-01 20:52:26.378214+00:00,10881
2,W_Nabellen incomplete dossiers,2012-01-01 20:52:26.378214+00:00,2012-01-01 20:52:26.378214+00:00,2012-01-01 20:52:45.775612+00:00,10889
2,W_Nabellen incomplete dossiers,2012-01-01 20:52:45.775612+00:00,2012-01-01 20:52:45.775612+00:00,2012-01-01 20:53:38.550871+00:00,10899
3,W_Beoordelen fraude,2012-01-02 07:00:00.000001+00:00,2012-01-02 07:00:00.000001+00:00,2012-01-02 07:00:33.111484+00:00,10809
3,W_Afhandelen leads,2012-01-02 07:00:00.000001+00:00,2012-01-02 07:00:00.000001+00:00,2012-01-02 07:01:09.250912+00:00,10863
4,W_Beoordelen fraude,2012-01-02 07:01:41.972182+00:00,2012-01-02 07:01:41.972182+00:00,2012-01-02 07:03:03.911487+00:00,10809
4,W_Afhandelen leads,2012-01-02 07:01:41.972182+00:00,2012-01-02 07:01:41.972182+00:00,2012-01-02 07:01:41.972182+00:00,10909
5,W_Beoordelen fraude,2012-01-02 07:03:35.499155+00:00,2012-01-02 07:03:35.499155+00:00,2012-01-02 07:04:32.973909+00:00,10809
5,W_Afhandelen leads,2012-01-02 07:03:35.499155+00:00,2012-01-02 07:03:35.499155+00:00,2012-01-02 07:04:19.288849+00:00,10910
5,W_Afhandelen leads,2012-01-02 07:04:19.288849+00:00,2012-01-02 07:04:19.288849+00:00,2012-01-02 07:05:03.557616+00:00,10913
5,W_Beoordelen fraude,2012-01-02 07:04:32.973909+00:00,2012-01-02 07:04:32.973909+00:00,2012-01-02 07:05:36.977397+00:00,10809
6,W_Afhandelen leads,2012-01-02 07:04:49.488035+00:00,2012-01-02 07:04:49.488035+00:00,2012-01-02 07:07:06.769035+00:00,10914
6,W_Beoordelen fraude,2012-01-02 07:04:49.488035+00:00,2012-01-02 07:05:36.977397+00:00,2012-01-02 07:06:05.954840+00:00,10809
5,W_Beoordelen fraude,2012-01-02 07:05:36.977397+00:00,2012-01-02 07:06:05.954840+00:00,2012-01-02 07:07:02.317290+00:00,10809
5,W_Beoordelen fraude,2012-01-02 07:07:02.317290+00:00,2012-01-02 07:07:02.317290+00:00,2012-01-02 07:08:08.462404+00:00,10809
6,W_Afhandelen leads,2012-01-02 07:07:06.769035+00:00,2012-01-02 07:07:06.769035+00:00,2012-01-02 07:07:17.341107+00:00,10929
6,W_Completeren aanvraag,2012-01-02 07:07:17.341107+00:00,2012-01-02 07:07:17.341107+00:00,2012-01-02 07:28:18.264616+00:00,10912
7,W_Afhandelen leads,2012-01-02 07:15:23.428986+00:00,2012-01-02 07:15:23.428986+00:00,2012-01-02 07:18:37.739337+00:00,10931
7,W_Beoordelen fraude,2012-01-02 07:15:23.428986+00:00,2012-01-02 07:15:23.428986+00:00,2012-01-02 07:16:23.292166+00:00,10809
7,W_Completeren aanvraag,2012-01-02 07:18:37.739337+00:00,2012-01-02 07:18:37.739337+00:00,2012-01-02 07:18:49.891916+00:00,10932
7,W_Completeren aanvraag,2012-01-02 07:18:49.891916+00:00,2012-01-02 07:18:49.891916+00:00,2012-01-02 07:22:00.744939+00:00,10933
7,W_Nabellen offertes,2012-01-02 07:22:00.744939+00:00,2012-01-02 07:22:00.744939+00:00,2012-01-02 07:29:06.189206+00:00,10939
