case_id,activity,enable_time,start_time,end_time,resource
0,W_Beoordelen fraude,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:47.501892+00:00,10809
0,W_Completeren aanvraag,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:02:55.908107+00:00,10138
0,W_Beoordelen fraude,2012-01-01 20:00:47.501892+00:00,2012-01-01 20:00:47.501892+00:00,2012-01-01 20:01:09.109134+00:00,10809
0,W_Beoordelen fraude,2012-01-01 20:01:09.109134+00:00,2012-01-01 20:01:09.109134+00:00,2012-01-01 20:04:17.938221+00:00,10809
0,W_Completeren aanvraag,2012-01-01 20:02:55.908107+00:00,2012-01-01 20:02:55.908107+00:00,2012-01-01 20:08:14.326100+00:00,10228
0,W_Beoordelen fraude,2012-01-01 20:04:17.938221+00:00,2012-01-01 20:04:17.938221+00:00,2012-01-01 20:04:31.188146+00:00,10809
0,W_Completeren aanvraag,2012-01-01 20:08:14.326100+00:00,2012-01-01 20:08:14.326100+00:00,2012-01-01 20:08:22.019384+00:00,10609
0,W_Completeren aanvraag,2012-01-01 20:08:22.019384+00:00,2012-01-01 20:08:22.019384+00:00,2012-01-01 20:14:00.139521+00:00,10629
1,W_Afhandelen leads,2012-01-01 20:09:11.817708+00:00,2012-01-01 20:09:11.817708+00:00,2012-01-01 20:10:46.270708+00:00,10779
1,W_Beoordelen fraude,2012-01-01 20:09:11.817708+00:00,2012-01-01 20:09:11.817708+00:00,2012-01-01 20:12:01.177033+00:00,10809
2,W_Beoordelen fraude,2012-01-01 20:10:43.389229+00:00,2012-01-01 20:12:01.177033+00:00,2012-01-01 20:13:41.383347+00:00,10809
2,W_Completeren aanvraag,2012-01-01 20:10:43.389229+00:00,2012-01-01 20:10:43.389229+00:00,2012-01-01 20:12:55.140009+00:00,10861
1,W_Afhandelen leads,2012-01-01 20:10:46.270708+00:00,2012-01-01 20:10:46.270708+00:00,2012-01-01 20:13:23.696990+00:00,10863
1,W_Beoordelen fraude,2012-01-01 20:12:01.177033+00:00,2012-01-01 20:13:41.383347+00:00,2012-01-01 20:14:05.639115+00:00,10809
2,W_Completeren aanvraag,2012-01-01 20:12:55.140009+00:00,2012-01-01 20:12:55.140009+00:00,2012-01-01 20:14:44.208524+00:00,10881
2,W_Beoordelen fraude,2012-01-01 20:13:41.383347+00:00,2012-01-01 20:14:05.639115+00:00,2012-01-01 20:14:11.185477+00:00,10809
0,W_Nabellen offertes,2012-01-01 20:14:00.139521+00:00,2012-01-01 20:14:00.139521+00:00,2012-01-01 20:14:06.348541+00:00,10789
0,W_Nabellen offertes,2012-01-01 20:14:06.348541+00:00,2012-01-01 20:14:06.348541+00:00,2012-01-01 20:15:35.303426+00:00,10889
2,W_Beoordelen fraude,2012-01-01 20:14:11.185477+00:00,2012-01-01 20:14:11.185477+00:00,2012-01-01 20:14:20.115743+00:00,10809
2,W_Beoordelen fraude,2012-01-01 20:14:20.115743+00:00,2012-01-01 20:14:20.115743+00:00,2012-01-01 20:15:03.865597+00:00,10809
2,W_Completeren aanvraag,2012-01-01 20:14:44.208524+00:00,2012-01-01 20:14:44.208524+00:00,2012-01-01 20:16:07.563524+00:00,10899
2,W_Beoordelen fraude,2012-01-01 20:15:03.865597+00:00,2012-01-01 20:15:03.865597+00:00,2012-01-01 20:15:45.809949+00:00,10809
0,W_Nabellen offertes,2012-01-01 20:15:35.303426+00:00,2012-01-01 20:15:35.303426+00:00,2012-01-01 20:17:49.728219+00:00,10909
2,W_Beoordelen fraude,2012-01-01 20:15:45.809949+00:00,2012-01-01 20:15:45.809949+00:00,2012-01-01 20:18:51.890772+00:00,10809
2,W_Completeren aanvraag,2012-01-01 20:16:07.563524+00:00,2012-01-01 20:16:07.563524+00:00,2012-01-01 20:17:01.913460+00:00,10910
2,W_Completeren aanvraag,2012-01-01 20:17:01.913460+00:00,2012-01-01 20:17:01.913460+00:00,2012-01-01 20:23:49.651392+00:00,10912
0,W_Valideren aanvraag,2012-01-01 20:17:49.728219+00:00,2012-01-01 20:17:49.728219+00:00,2012-01-01 20:18:45.634285+00:00,10125
0,W_Valideren aanvraag,2012-01-01 20:18:45.634285+00:00,2012-01-01 20:18:45.634285+00:00,2012-01-01 20:18:46.731285+00:00,10913
0,W_Valideren aanvraag,2012-01-01 20:18:46.731285+00:00,2012-01-01 20:18:46.731285+00:00,2012-01-01 20:22:42.112685+00:00,10929
2,W_Beoordelen fraude,2012-01-01 20:18:51.890772+00:00,2012-01-01 20:18:51.890772+00:00,2012-01-01 20:22:06.045713+00:00,10809
2,W_Beoordelen fraude,2012-01-01 20:22:06.045713+00:00,2012-01-01 20:22:06.045713+00:00,2012-01-01 20:22:20.948955+00:00,10809
2,W_Beoordelen fraude,2012-01-01 20:22:20.948955+00:00,2012-01-01 20:22:20.948955+00:00,2012-01-01 20:22:34.883987+00:00,10809
2,W_Beoordelen fraude,2012-01-01 20:22:34.883987+00:00,2012-01-01 20:22:34.883987+00:00,2012-01-01 20:22:58.828273+00:00,10809
0,W_Nabellen incomplete dossiers,2012-01-01 20:22:42.112685+00:00,2012-01-01 20:22:42.112685+00:00,2012-01-01 20:27:33.273879+00:00,10931
2,W_Beoordelen fraude,2012-01-01 20:22:58.828273+00:00,2012-01-01 20:22:58.828273+00:00,2012-01-01 20:23:35.650673+00:00,10809
2,W_Completeren aanvraag,2012-01-01 20:23:49.651392+00:00,2012-01-01 20:23:49.651392+00:00,2012-01-01 20:28:00.385063+00:00,10914
0,W_Nabellen incomplete dossiers,2012-01-01 20:27:33.273879+00:00,2012-01-01 20:27:33.273879+00:00,2012-01-01 20:28:04.843299+00:00,10932
2,W_Completeren aanvraag,2012-01-01 20:28:00.385063+00:00,2012-01-01 20:28:00.385063+00:00,2012-01-01 20:42:59.333198+00:00,10933
0,W_Nabellen incomplete dossiers,2012-01-01 20:28:04.843299+00:00,2012-01-01 20:28:04.843299+00:00,2012-01-01 20:43:38.146385+00:00,10939
3,W_Afhandelen leads,2012-01-01 20:36:25.076304+00:00,2012-01-01 20:36:25.076304+00:00,2012-01-01 20:38:57.845795+00:00,10972
