case_id,activity,enable_time,start_time,end_time,resource
0,W_Beoordelen fraude,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:02:08.050749+00:00,10809
0,W_Afhandelen leads,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:00:00.000000+00:00,2012-01-01 20:02:50.601412+00:00,10138
0,W_Beoordelen fraude,2012-01-01 20:02:08.050749+00:00,2012-01-01 20:02:08.050749+00:00,2012-01-01 20:02:52.218604+00:00,10809
1,W_Afhandelen leads,2012-01-01 20:05:53.286476+00:00,2012-01-01 20:05:53.286476+00:00,2012-01-01 20:13:01.848151+00:00,10228
1,W_Beoordelen fraude,2012-01-01 20:05:53.286476+00:00,2012-01-01 20:05:53.286476+00:00,2012-01-01 20:06:29.984936+00:00,10809
2,W_Afhandelen leads,2012-01-01 20:09:52.872919+00:00,2012-01-01 20:09:52.872919+00:00,2012-01-01 20:10:48.525558+00:00,10609
2,W_Beoordelen fraude,2012-01-01 20:09:52.872919+00:00,2012-01-01 20:09:52.872919+00:00,2012-01-01 20:12:54.015083+00:00,10809
2,W_Completeren aanvraag,2012-01-01 20:10:48.525558+00:00,2012-01-01 20:10:48.525558+00:00,2012-01-01 20:20:28.175433+00:00,10629
3,W_Completeren aanvraag,2012-01-01 20:13:20.512435+00:00,2012-01-01 20:13:20.512435+00:00,2012-01-01 20:13:52.210738+00:00,10779
3,W_Beoordelen fraude,2012-01-01 20:13:20.512435+00:00,2012-01-01 20:13:20.512435+00:00,2012-01-01 20:13:29.385637+00:00,10809
3,W_Beoordelen fraude,2012-01-01 20:13:29.385637+00:00,2012-01-01 20:13:29.385637+00:00,2012-01-01 20:13:32.460821+00:00,10809
3,W_Beoordelen fraude,2012-01-01 20:13:32.460821+00:00,2012-01-01 20:13:32.460821+00:00,2012-01-01 20:15:56.978944+00:00,10809
3,W_Completeren aanvraag,2012-01-01 20:13:52.210738+00:00,2012-01-01 20:13:52.210738+00:00,2012-01-01 20:14:28.632957+00:00,10861
3,W_Completeren aanvraag,2012-01-01 20:14:28.632957+00:00,2012-01-01 20:14:28.632957+00:00,2012-01-01 20:21:28.645475+00:00,10863
3,W_Beoordelen fraude,2012-01-01 20:15:56.978944+00:00,2012-01-01 20:15:56.978944+00:00,2012-01-01 20:16:16.464106+00:00,10809
3,W_Beoordelen fraude,2012-01-01 20:16:16.464106+00:00,2012-01-01 20:16:16.464106+00:00,2012-01-01 20:17:32.685711+00:00,10809
4,W_Beoordelen fraude,2012-01-01 20:18:58.915047+00:00,2012-01-01 20:18:58.915047+00:00,2012-01-01 20:19:16.678800+00:00,10809
4,W_Afhandelen leads,2012-01-01 20:18:58.915047+00:00,2012-01-01 20:18:58.915047+00:00,2012-01-01 20:19:46.388601+00:00,10881
5,W_Beoordelen fraude,2012-01-01 20:19:46.465618+00:00,2012-01-01 20:19:46.465618+00:00,2012-01-01 20:20:43.753712+00:00,10809
5,W_Afhandelen leads,2012-01-01 20:19:46.465618+00:00,2012-01-01 20:19:46.465618+00:00,2012-01-01 20:23:47.442353+00:00,10889
2,W_Nabellen offertes,2012-01-01 20:20:28.175433+00:00,2012-01-01 20:20:28.175433+00:00,2012-01-01 20:21:11.053610+00:00,10789
2,W_Nabellen offertes,2012-01-01 20:21:11.053610+00:00,2012-01-01 20:21:11.053610+00:00,2012-01-01 20:22:23.435328+00:00,10899
3,W_Completeren aanvraag,2012-01-01 20:21:28.645475+00:00,2012-01-01 20:21:28.645475+00:00,2012-01-01 20:21:55.062416+00:00,10909
3,W_Nabellen offertes,2012-01-01 20:21:55.062416+00:00,2012-01-01 20:21:55.062416+00:00,2012-01-01 20:24:09.734581+00:00,10910
2,W_Nabellen offertes,2012-01-01 20:22:23.435328+00:00,2012-01-01 20:22:23.435328+00:00,2012-01-01 20:23:30.471027+00:00,10912
2,W_Valideren aanvraag,2012-01-01 20:23:30.471027+00:00,2012-01-01 20:23:30.471027+00:00,2012-01-01 20:24:48.861209+00:00,10125
3,W_Nabellen offertes,2012-01-01 20:24:09.734581+00:00,2012-01-01 20:24:09.734581+00:00,2012-01-01 20:24:39.209833+00:00,10913
3,W_Valideren aanvraag,2012-01-01 20:24:39.209833+00:00,2012-01-01 20:24:39.209833+00:00,2012-01-01 20:27:09.882543+00:00,10929
2,W_Nabellen incomplete dossiers,2012-01-01 20:24:48.861209+00:00,2012-01-01 20:24:48.861209+00:00,2012-01-01 21:09:23.081582+00:00,10931
6,W_Beoordelen fraude,2012-01-01 20:35:09.373841+00:00,2012-01-01 20:35:09.373841+00:00,2012-01-01 20:35:29.892105+00:00,10809
6,W_Completeren aanvraag,2012-01-01 20:35:09.373841+00:00,2012-01-01 20:35:09.373841+00:00,2012-01-01 20:43:03.164055+00:00,10914
6,W_Beoordelen fraude,2012-01-01 20:35:29.892105+00:00,2012-01-01 20:35:29.892105+00:00,2012-01-01 20:35:38.500766+00:00,10809
6,W_Beoordelen fraude,2012-01-01 20:35:38.500766+00:00,2012-01-01 20:35:38.500766+00:00,2012-01-01 20:36:55.419929+00:00,10809
6,W_Beoordelen fraude,2012-01-01 20:36:55.419929+00:00,2012-01-01 20:36:55.419929+00:00,2012-01-01 20:39:53.380816+00:00,10809
6,W_Nabellen offertes,2012-01-01 20:43:03.164055+00:00,2012-01-01 20:43:03.164055+00:00,2012-01-02 11:56:12.463578+00:00,10932
7,W_Afhandelen leads,2012-01-01 20:43:54.521394+00:00,2012-01-01 20:43:54.521394+00:00,2012-01-01 21:03:22.507590+00:00,10933
7,W_Beoordelen fraude,2012-01-01 20:43:54.521394+00:00,2012-01-01 20:43:54.521394+00:00,2012-01-01 20:44:11.992912+00:00,10809
8,W_Afhandelen leads,2012-01-01 20:45:34.238958+00:00,2012-01-01 20:45:34.238958+00:00,2012-01-01 20:45:41.449520+00:00,10939
8,W_Beoordelen fraude,2012-01-01 20:45:34.238958+00:00,2012-01-01 20:45:34.238958+00:00,2012-01-01 20:45:50.532768+00:00,10809
