case_id,activity,enable_time,start_time,end_time,resource
0,W_Complete application,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:03:31.365662+00:00,User_10
1,W_Complete application,2017-01-01 08:00:04.293048+00:00,2017-01-01 08:00:04.293048+00:00,2017-01-01 08:11:22.542761+00:00,User_100
0,W_Complete application,2017-01-01 08:03:31.365662+00:00,2017-01-01 08:03:31.365662+00:00,2017-01-01 08:16:24.365662+00:00,User_102
2,W_Complete application,2017-01-01 08:04:43.008111+00:00,2017-01-01 08:04:43.008111+00:00,2017-01-01 08:05:48.887429+00:00,User_107
3,W_Complete application,2017-01-01 08:04:43.758175+00:00,2017-01-01 08:04:43.758175+00:00,2017-01-01 08:17:56.113768+00:00,User_109
4,W_Complete application,2017-01-01 08:05:01.663967+00:00,2017-01-01 08:05:01.663967+00:00,2017-01-01 08:07:51.457593+00:00,User_11
2,W_Call after offers,2017-01-01 08:05:48.887429+00:00,2017-01-01 08:05:48.887429+00:00,2017-01-01 08:07:25.838332+00:00,User_12
4,W_Complete application,2017-01-01 08:07:51.457593+00:00,2017-01-01 08:07:51.457593+00:00,2017-01-01 08:12:13.111491+00:00,User_13
1,W_Call after offers,2017-01-01 08:11:22.542761+00:00,2017-01-01 08:11:22.542761+00:00,2017-01-01 08:12:06.688170+00:00,User_132
4,W_Complete application,2017-01-01 08:12:13.111491+00:00,2017-01-01 08:12:13.111491+00:00,2017-01-01 08:23:12.587355+00:00,User_14
5,W_Complete application,2017-01-01 08:14:42.004353+00:00,2017-01-01 08:14:42.004353+00:00,2017-01-01 08:15:04.484432+00:00,User_141
5,W_Call after offers,2017-01-01 08:15:04.484432+00:00,2017-01-01 08:15:04.484432+00:00,2017-01-01 08:15:10.484432+00:00,User_138
5,W_Call after offers,2017-01-01 08:15:10.484432+00:00,2017-01-01 08:15:10.484432+00:00,2017-01-01 08:16:33.484432+00:00,User_144
0,W_Call after offers,2017-01-01 08:16:24.365662+00:00,2017-01-01 08:16:24.365662+00:00,2017-01-01 08:16:42.182890+00:00,User_15
0,W_Validate application,2017-01-01 08:16:42.182890+00:00,2017-01-01 08:16:42.182890+00:00,2017-01-01 08:17:18.656824+00:00,User_101
3,W_Call after offers,2017-01-01 08:17:56.113768+00:00,2017-01-01 08:17:56.113768+00:00,2017-01-01 08:18:41.850027+00:00,User_16
3,W_Validate application,2017-01-01 08:18:41.850027+00:00,2017-01-01 08:18:41.850027+00:00,2017-01-01 08:19:26.644599+00:00,User_112
3,W_Call incomplete files,2017-01-01 08:19:26.644599+00:00,2017-01-01 08:19:26.644599+00:00,2017-01-01 08:20:33.010436+00:00,User_113
4,W_Complete application,2017-01-01 08:23:12.587355+00:00,2017-01-01 08:23:12.587355+00:00,2017-01-01 08:23:42.833370+00:00,User_142
4,W_Call after offers,2017-01-01 08:23:42.833370+00:00,2017-01-01 08:23:42.833370+00:00,2017-01-01 08:27:49.256892+00:00,User_17
4,W_Validate application,2017-01-01 08:27:49.256892+00:00,2017-01-01 08:27:49.256892+00:00,2017-01-01 08:34:06.490037+00:00,User_117
6,W_Complete application,2017-01-01 08:28:18.953056+00:00,2017-01-01 08:28:18.953056+00:00,2017-01-01 08:30:13.953056+00:00,User_143
7,W_Complete application,2017-01-01 08:29:57.102665+00:00,2017-01-01 08:29:57.102665+00:00,2017-01-01 08:31:04.368646+00:00,User_18
6,W_Complete application,2017-01-01 08:30:13.953056+00:00,2017-01-01 08:30:13.953056+00:00,2017-01-01 08:32:47.616828+00:00,User_19
8,W_Complete application,2017-01-01 08:30:41.233417+00:00,2017-01-01 08:30:41.233417+00:00,2017-01-01 08:33:12.594735+00:00,User_2
7,W_Complete application,2017-01-01 08:31:04.368646+00:00,2017-01-01 08:31:04.368646+00:00,2017-01-01 08:35:27.585667+00:00,User_21
