case_id,activity,enable_time,start_time,end_time,resource
0,W_Complete application,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:02:47.318530+00:00,User_10
1,W_Complete application,2017-01-01 08:01:02.585137+00:00,2017-01-01 08:01:02.585137+00:00,2017-01-01 08:17:09.768407+00:00,User_100
0,W_Complete application,2017-01-01 08:02:47.318530+00:00,2017-01-01 08:02:47.318530+00:00,2017-01-01 08:15:40.318530+00:00,User_102
2,W_Complete application,2017-01-01 08:05:58.721792+00:00,2017-01-01 08:05:58.721792+00:00,2017-01-01 08:10:02.278403+00:00,User_107
3,W_Handle leads,2017-01-01 08:09:42.716440+00:00,2017-01-01 08:09:42.716440+00:00,2017-01-01 08:10:07.716440+00:00,User_112
2,W_Call after offers,2017-01-01 08:10:02.278403+00:00,2017-01-01 08:10:02.278403+00:00,2017-01-01 08:10:55.370211+00:00,User_109
3,W_Complete application,2017-01-01 08:10:07.716440+00:00,2017-01-01 08:10:07.716440+00:00,2017-01-01 08:13:23.374092+00:00,User_11
4,W_Handle leads,2017-01-01 08:10:45.407474+00:00,2017-01-01 08:10:45.407474+00:00,2017-01-01 08:13:34.360946+00:00,User_13
2,W_Validate application,2017-01-01 08:10:55.370211+00:00,2017-01-01 08:10:55.370211+00:00,2017-01-01 08:18:14.301426+00:00,User_101
3,W_Complete application,2017-01-01 08:13:23.374092+00:00,2017-01-01 08:13:23.374092+00:00,2017-01-01 08:16:07.977973+00:00,User_12
4,W_Complete application,2017-01-01 08:13:34.360946+00:00,2017-01-01 08:13:34.360946+00:00,2017-01-01 08:14:50.360946+00:00,User_132
4,W_Call after offers,2017-01-01 08:14:50.360946+00:00,2017-01-01 08:14:50.360946+00:00,2017-01-01 08:14:56.360946+00:00,User_138
4,W_Call after offers,2017-01-01 08:14:56.360946+00:00,2017-01-01 08:14:56.360946+00:00,2017-01-01 08:17:59.237373+00:00,User_14
0,W_Complete application,2017-01-01 08:15:40.318530+00:00,2017-01-01 08:15:40.318530+00:00,2017-01-01 08:18:25.645319+00:00,User_141
3,W_Call after offers,2017-01-01 08:16:07.977973+00:00,2017-01-01 08:16:07.977973+00:00,2017-01-01 08:17:30.977973+00:00,User_144
1,W_Call after offers,2017-01-01 08:17:09.768407+00:00,2017-01-01 08:17:09.768407+00:00,2017-01-01 08:18:49.444022+00:00,User_15
3,W_Validate application,2017-01-01 08:17:30.977973+00:00,2017-01-01 08:17:30.977973+00:00,2017-01-01 08:26:03.809150+00:00,User_113
5,W_Complete application,2017-01-01 08:17:40.639021+00:00,2017-01-01 08:17:40.639021+00:00,2017-01-01 08:18:02.331471+00:00,User_142
4,W_Validate application,2017-01-01 08:17:59.237373+00:00,2017-01-01 08:17:59.237373+00:00,2017-01-01 08:42:41.428827+00:00,User_117
5,W_Call after offers,2017-01-01 08:18:02.331471+00:00,2017-01-01 08:18:02.331471+00:00,2017-01-01 08:18:09.836100+00:00,User_16
5,W_Validate application,2017-01-01 08:18:09.836100+00:00,2017-01-01 08:18:09.836100+00:00,2017-01-01 08:20:01.843364+00:00,User_118
2,W_Validate application,2017-01-01 08:18:14.301426+00:00,2017-01-01 08:18:14.301426+00:00,2017-01-01 08:18:27.258900+00:00,User_119
0,W_Call after offers,2017-01-01 08:18:25.645319+00:00,2017-01-01 08:18:25.645319+00:00,2017-01-01 08:21:13.386020+00:00,User_17
2,W_Call incomplete files,2017-01-01 08:18:27.258900+00:00,2017-01-01 08:18:27.258900+00:00,2017-01-01 08:18:34.844718+00:00,User_121
2,W_Call incomplete files,2017-01-01 08:18:34.844718+00:00,2017-01-01 08:18:34.844718+00:00,2017-01-01 08:21:36.730579+00:00,User_122
