case_id,activity,enable_time,start_time,end_time,resource
0,W_Complete application,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:05:50.040035+00:00,User_10
1,W_Complete application,2017-01-01 08:04:51.580274+00:00,2017-01-01 08:04:51.580274+00:00,2017-01-01 08:13:56.985937+00:00,User_100
0,W_Call after offers,2017-01-01 08:05:50.040035+00:00,2017-01-01 08:05:50.040035+00:00,2017-01-01 08:05:50.040035+00:00,User_102
0,W_Call after offers,2017-01-01 08:05:50.040035+00:00,2017-01-01 08:05:50.040035+00:00,2017-01-01 08:19:58.066684+00:00,User_107
2,W_Complete application,2017-01-01 08:12:52.153665+00:00,2017-01-01 08:12:52.153665+00:00,2017-01-01 08:28:17.001521+00:00,User_109
1,W_Shortened completion,2017-01-01 08:13:56.985937+00:00,2017-01-01 08:13:56.985937+00:00,2017-01-01 08:13:59.079452+00:00,User_11
1,W_Call after offers,2017-01-01 08:13:59.079452+00:00,2017-01-01 08:13:59.079452+00:00,2017-01-01 08:15:46.612655+00:00,User_12
1,W_Call after offers,2017-01-01 08:15:46.612655+00:00,2017-01-01 08:15:46.612655+00:00,2017-01-01 08:26:44.573264+00:00,User_13
0,W_Call after offers,2017-01-01 08:19:58.066684+00:00,2017-01-01 08:19:58.066684+00:00,2017-01-01 08:21:26.478611+00:00,User_132
0,W_Validate application,2017-01-01 08:21:26.478611+00:00,2017-01-01 08:21:26.478611+00:00,2017-01-01 08:24:57.626506+00:00,User_101
3,W_Complete application,2017-01-01 08:24:28.214061+00:00,2017-01-01 08:24:28.214061+00:00,2017-01-01 08:41:52.547721+00:00,User_14
0,W_Call incomplete files,2017-01-01 08:24:57.626506+00:00,2017-01-01 08:24:57.626506+00:00,2017-01-01 08:28:49.012988+00:00,User_112
1,W_Validate application,2017-01-01 08:26:44.573264+00:00,2017-01-01 08:26:44.573264+00:00,2017-01-01 08:40:29.072033+00:00,User_113
2,W_Call after offers,2017-01-01 08:28:17.001521+00:00,2017-01-01 08:28:17.001521+00:00,2017-01-01 08:28:17.001521+00:00,User_138
2,W_Call after offers,2017-01-01 08:28:17.001521+00:00,2017-01-01 08:28:17.001521+00:00,2017-01-01 08:28:49.032676+00:00,User_141
0,W_Call incomplete files,2017-01-01 08:28:49.012988+00:00,2017-01-01 08:28:49.012988+00:00,2017-01-01 08:34:30.044684+00:00,User_118
2,W_Call after offers,2017-01-01 08:28:49.032676+00:00,2017-01-01 08:28:49.032676+00:00,2017-01-01 08:28:49.032676+00:00,User_144
2,W_Validate application,2017-01-01 08:28:49.032676+00:00,2017-01-01 08:28:49.032676+00:00,2017-01-01 08:33:06.659460+00:00,User_117
2,W_Validate application,2017-01-01 08:33:06.659460+00:00,2017-01-01 08:33:06.659460+00:00,2017-01-01 08:33:17.312418+00:00,User_119
2,W_Call incomplete files,2017-01-01 08:33:17.312418+00:00,2017-01-01 08:33:17.312418+00:00,2017-01-01 08:35:25.267991+00:00,User_121
4,W_Complete application,2017-01-01 08:39:15.928725+00:00,2017-01-01 08:39:15.928725+00:00,2017-01-01 08:39:50.468978+00:00,User_142
4,W_Call after offers,2017-01-01 08:39:50.468978+00:00,2017-01-01 08:39:50.468978+00:00,2017-01-01 08:43:45.143778+00:00,User_15
1,W_Validate application,2017-01-01 08:40:29.072033+00:00,2017-01-01 08:40:29.072033+00:00,2017-01-01 08:44:26.575336+00:00,User_122
3,W_Complete application,2017-01-01 08:41:52.547721+00:00,2017-01-01 08:41:52.547721+00:00,2017-01-01 08:41:52.547721+00:00,User_143
