case_id,activity,enable_time,start_time,end_time,resource
0,W_Complete application,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:05:28.490752+00:00,User_10
1,W_Complete application,2017-01-01 08:00:41.421109+00:00,2017-01-01 08:00:41.421109+00:00,2017-01-01 08:16:50.987641+00:00,User_100
2,W_Handle leads,2017-01-01 08:03:30.625687+00:00,2017-01-01 08:03:30.625687+00:00,2017-01-01 08:05:04.146536+00:00,User_13
2,W_Complete application,2017-01-01 08:05:04.146536+00:00,2017-01-01 08:05:04.146536+00:00,2017-01-01 08:17:57.146536+00:00,User_102
0,W_Call after offers,2017-01-01 08:05:28.490752+00:00,2017-01-01 08:05:28.490752+00:00,2017-01-01 08:05:45.388534+00:00,User_107
0,W_Validate application,2017-01-01 08:05:45.388534+00:00,2017-01-01 08:05:45.388534+00:00,2017-01-01 08:06:55.398961+00:00,User_101
3,W_Complete application,2017-01-01 08:06:17.189457+00:00,2017-01-01 08:06:17.189457+00:00,2017-01-01 08:14:51.595291+00:00,User_109
0,W_Validate application,2017-01-01 08:06:55.398961+00:00,2017-01-01 08:06:55.398961+00:00,2017-01-01 08:07:31.880975+00:00,User_11
3,W_Call after offers,2017-01-01 08:14:51.595291+00:00,2017-01-01 08:14:51.595291+00:00,2017-01-01 08:17:24.672140+00:00,User_12
1,W_Complete application,2017-01-01 08:16:50.987641+00:00,2017-01-01 08:16:50.987641+00:00,2017-01-01 08:17:03.242596+00:00,User_14
1,W_Complete application,2017-01-01 08:17:03.242596+00:00,2017-01-01 08:17:03.242596+00:00,2017-01-01 08:23:36.925568+00:00,User_141
3,W_Validate application,2017-01-01 08:17:24.672140+00:00,2017-01-01 08:17:24.672140+00:00,2017-01-01 08:19:06.603310+00:00,User_112
2,W_Call after offers,2017-01-01 08:17:57.146536+00:00,2017-01-01 08:17:57.146536+00:00,2017-01-01 08:18:13.184366+00:00,User_132
2,W_Call after offers,2017-01-01 08:18:13.184366+00:00,2017-01-01 08:18:13.184366+00:00,2017-01-01 08:18:39.291811+00:00,User_15
2,W_Call after offers,2017-01-01 08:18:39.291811+00:00,2017-01-01 08:18:39.291811+00:00,2017-01-01 08:18:52.950005+00:00,User_16
2,W_Validate application,2017-01-01 08:18:52.950005+00:00,2017-01-01 08:18:52.950005+00:00,2017-01-01 08:24:33.635859+00:00,User_113
3,W_Validate application,2017-01-01 08:19:06.603310+00:00,2017-01-01 08:19:06.603310+00:00,2017-01-01 08:29:45.636517+00:00,User_117
1,W_Call after offers,2017-01-01 08:23:36.925568+00:00,2017-01-01 08:23:36.925568+00:00,2017-01-01 08:23:50.769964+00:00,User_17
