case_id,activity,enable_time,start_time,end_time,resource
0,W_Complete application,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:02:12.115797+00:00,User_10
1,W_Complete application,2017-01-01 08:01:00.790059+00:00,2017-01-01 08:01:00.790059+00:00,2017-01-01 08:15:21.652568+00:00,User_100
2,W_Complete application,2017-01-01 08:01:47.436586+00:00,2017-01-01 08:01:47.436586+00:00,2017-01-01 08:01:47.436586+00:00,User_102
2,W_Call after offers,2017-01-01 08:01:47.436586+00:00,2017-01-01 08:01:47.436586+00:00,2017-01-01 08:13:16.508197+00:00,User_107
0,W_Call after offers,2017-01-01 08:02:12.115797+00:00,2017-01-01 08:02:12.115797+00:00,2017-01-01 08:03:13.141561+00:00,User_109
3,W_Complete application,2017-01-01 08:02:17.202928+00:00,2017-01-01 08:02:17.202928+00:00,2017-01-01 08:07:11.724219+00:00,User_11
0,W_Call after offers,2017-01-01 08:03:13.141561+00:00,2017-01-01 08:03:13.141561+00:00,2017-01-01 08:05:50.563429+00:00,User_12
0,W_Call after offers,2017-01-01 08:05:50.563429+00:00,2017-01-01 08:05:50.563429+00:00,2017-01-01 08:10:13.391640+00:00,User_13
3,W_Complete application,2017-01-01 08:07:11.724219+00:00,2017-01-01 08:07:11.724219+00:00,2017-01-01 08:07:11.724219+00:00,User_132
3,W_Complete application,2017-01-01 08:07:11.724219+00:00,2017-01-01 08:07:11.724219+00:00,2017-01-01 08:08:42.041056+00:00,User_14
3,W_Call after offers,2017-01-01 08:08:42.041056+00:00,2017-01-01 08:08:42.041056+00:00,2017-01-01 08:08:42.041056+00:00,User_138
3,W_Call after offers,2017-01-01 08:08:42.041056+00:00,2017-01-01 08:08:42.041056+00:00,2017-01-01 08:09:15.973344+00:00,User_141
3,W_Validate application,2017-01-01 08:09:15.973344+00:00,2017-01-01 08:09:15.973344+00:00,2017-01-01 08:13:19.548801+00:00,User_101
4,W_Complete application,2017-01-01 08:11:23.809018+00:00,2017-01-01 08:11:23.809018+00:00,2017-01-01 08:13:37.263058+00:00,User_142
5,W_Complete application,2017-01-01 08:13:07.960506+00:00,2017-01-01 08:13:07.960506+00:00,2017-01-01 08:13:07.960506+00:00,User_143
5,W_Call after offers,2017-01-01 08:13:07.960506+00:00,2017-01-01 08:13:07.960506+00:00,2017-01-01 08:13:07.960506+00:00,User_144
5,W_Validate application,2017-01-01 08:13:07.960506+00:00,2017-01-01 08:13:07.960506+00:00,2017-01-01 08:27:34.079912+00:00,User_112
2,W_Validate application,2017-01-01 08:13:16.508197+00:00,2017-01-01 08:13:16.508197+00:00,2017-01-01 08:16:57.750716+00:00,User_113
3,W_Call incomplete files,2017-01-01 08:13:19.548801+00:00,2017-01-01 08:13:19.548801+00:00,2017-01-01 08:15:24.394919+00:00,User_118
4,W_Call after offers,2017-01-01 08:13:37.263058+00:00,2017-01-01 08:13:37.263058+00:00,2017-01-01 08:16:41.310724+00:00,User_15
1,W_Call after offers,2017-01-01 08:15:21.652568+00:00,2017-01-01 08:15:21.652568+00:00,2017-01-01 08:21:44.710841+00:00,User_16
4,W_Validate application,2017-01-01 08:16:41.310724+00:00,2017-01-01 08:16:41.310724+00:00,2017-01-01 08:29:15.192602+00:00,User_117
2,W_Validate application,2017-01-01 08:16:57.750716+00:00,2017-01-01 08:16:57.750716+00:00,2017-01-01 08:17:55.648830+00:00,User_119
2,W_Validate application,2017-01-01 08:17:55.648830+00:00,2017-01-01 08:17:55.648830+00:00,2017-01-01 08:18:11.422245+00:00,User_121
2,W_Call incomplete files,2017-01-01 08:18:11.422245+00:00,2017-01-01 08:18:11.422245+00:00,2017-01-01 08:19:44.551814+00:00,User_122
2,W_Call incomplete files,2017-01-01 08:19:44.551814+00:00,2017-01-01 08:19:44.551814+00:00,2017-01-01 08:20:31.202179+00:00,User_124
2,W_Call incomplete files,2017-01-01 08:20:31.202179+00:00,2017-01-01 08:20:31.202179+00:00,2017-01-01 08:20:59.216990+00:00,User_125
2,W_Call incomplete files,2017-01-01 08:20:59.216990+00:00,2017-01-01 08:20:59.216990+00:00,2017-01-01 08:22:08.777563+00:00,User_127
6,W_Complete application,2017-01-01 08:21:33.616586+00:00,2017-01-01 08:21:33.616586+00:00,2017-01-01 08:21:39.243040+00:00,User_17
6,W_Complete application,2017-01-01 08:21:39.243040+00:00,2017-01-01 08:21:39.243040+00:00,2017-01-01 08:22:19.916616+00:00,User_18
1,W_Call after offers,2017-01-01 08:21:44.710841+00:00,2017-01-01 08:21:44.710841+00:00,2017-01-01 08:23:01.495303+00:00,User_19
2,W_Call incomplete files,2017-01-01 08:22:08.777563+00:00,2017-01-01 08:22:08.777563+00:00,2017-01-01 15:24:58.989444+00:00,User_128
6,W_Call after offers,2017-01-01 08:22:19.916616+00:00,2017-01-01 08:22:19.916616+00:00,2017-01-01 08:23:04.626144+00:00,User_2
6,W_Validate application,2017-01-01 08:23:04.626144+00:00,2017-01-01 08:23:04.626144+00:00,2017-01-01 08:23:04.626144+00:00,User_130
6,W_Call incomplete files,2017-01-01 08:23:04.626144+00:00,2017-01-01 08:23:04.626144+00:00,2017-01-01 08:25:29.258314+00:00,User_133
5,W_Validate application,2017-01-01 08:27:34.079912+00:00,2017-01-01 08:27:34.079912+00:00,2017-01-01 08:41:45.221246+00:00,User_131
4,W_Validate application,2017-01-01 08:29:15.192602+00:00,2017-01-01 08:29:15.192602+00:00,2017-01-01 08:29:15.192602+00:00,User_136
7,W_Complete application,2017-01-01 08:40:05.417349+00:00,2017-01-01 08:40:05.417349+00:00,2017-01-01 08:44:11.414329+00:00,User_21
8,W_Complete application,2017-01-01 08:40:10.655843+00:00,2017-01-01 08:40:10.655843+00:00,2017-01-01 08:42:56.263413+00:00,User_23
5,W_Call incomplete files,2017-01-01 08:41:45.221246+00:00,2017-01-01 08:41:45.221246+00:00,2017-01-01 08:47:18.649952+00:00,User_139
8,W_Call after offers,2017-01-01 08:42:56.263413+00:00,2017-01-01 08:42:56.263413+00:00,2017-01-01 08:52:09.103242+00:00,User_24
7,W_Call after offers,2017-01-01 08:44:11.414329+00:00,2017-01-01 08:44:11.414329+00:00,2017-01-01 08:55:29.659886+00:00,User_25
5,W_Call incomplete files,2017-01-01 08:47:18.649952+00:00,2017-01-01 08:47:18.649952+00:00,2017-01-01 08:49:08.735769+00:00,User_26
9,W_Complete application,2017-01-01 08:49:05.804713+00:00,2017-01-01 08:49:05.804713+00:00,2017-01-01 08:53:12.882736+00:00,User_27
5,W_Call incomplete files,2017-01-01 08:49:08.735769+00:00,2017-01-01 08:49:08.735769+00:00,2017-01-01 08:50:45.215231+00:00,User_28
5,W_Call incomplete files,2017-01-01 08:50:45.215231+00:00,2017-01-01 08:50:45.215231+00:00,2017-01-01 08:51:05.696783+00:00,User_29
5,W_Call incomplete files,2017-01-01 08:51:05.696783+00:00,2017-01-01 08:51:05.696783+00:00,2017-01-01 08:53:00.781463+00:00,User_3
8,W_Validate application,2017-01-01 08:52:09.103242+00:00,2017-01-01 08:52:09.103242+00:00,2017-01-01 09:00:37.052317+00:00,User_30
5,W_Call incomplete files,2017-01-01 08:53:00.781463+00:00,2017-01-01 08:53:00.781463+00:00,2017-01-01 09:04:17.318512+00:00,User_31
9,W_Call after offers,2017-01-01 08:53:12.882736+00:00,2017-01-01 08:53:12.882736+00:00,2017-01-01 08:53:53.982784+00:00,User_32
