case_id,activity,enable_time,start_time,end_time,resource
0,W_Complete application,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:04:28.095589+00:00,User_10
0,W_Call after offers,2017-01-01 08:04:28.095589+00:00,2017-01-01 08:04:28.095589+00:00,2017-01-01 08:04:36.095589+00:00,User_100
0,W_Call after offers,2017-01-01 08:04:36.095589+00:00,2017-01-01 08:04:36.095589+00:00,2017-01-01 08:04:41.095589+00:00,User_102
0,W_Validate application,2017-01-01 08:04:41.095589+00:00,2017-01-01 08:04:41.095589+00:00,2017-01-01 08:07:41.696361+00:00,User_101
1,W_Complete application,2017-01-01 08:06:55.808458+00:00,2017-01-01 08:06:55.808458+00:00,2017-01-01 08:08:15.873598+00:00,User_107
0,W_Call incomplete files,2017-01-01 08:07:41.696361+00:00,2017-01-01 08:07:41.696361+00:00,2017-01-01 08:08:49.191643+00:00,User_109
1,W_Call after offers,2017-01-01 08:08:15.873598+00:00,2017-01-01 08:08:15.873598+00:00,2017-01-01 08:10:29.436031+00:00,User_11
0,W_Call incomplete files,2017-01-01 08:08:49.191643+00:00,2017-01-01 08:08:49.191643+00:00,2017-01-01 08:10:45.538172+00:00,User_112
1,W_Call after offers,2017-01-01 08:10:29.436031+00:00,2017-01-01 08:10:29.436031+00:00,2017-01-01 08:10:54.400621+00:00,User_12
1,W_Call after offers,2017-01-01 08:10:54.400621+00:00,2017-01-01 08:10:54.400621+00:00,2017-01-01 08:11:23.708620+00:00,User_13
1,W_Validate application,2017-01-01 08:11:23.708620+00:00,2017-01-01 08:11:23.708620+00:00,2017-01-01 08:12:06.944232+00:00,User_113
1,W_Call incomplete files,2017-01-01 08:12:06.944232+00:00,2017-01-01 08:12:06.944232+00:00,2017-01-01 08:17:20.573391+00:00,User_118
1,W_Call incomplete files,2017-01-01 08:17:20.573391+00:00,2017-01-01 08:17:20.573391+00:00,2017-01-01 08:17:31.573391+00:00,User_119
1,W_Call incomplete files,2017-01-01 08:17:31.573391+00:00,2017-01-01 08:17:31.573391+00:00,2017-01-01 08:17:36.668871+00:00,User_121
1,W_Call incomplete files,2017-01-01 08:17:36.668871+00:00,2017-01-01 08:17:36.668871+00:00,2017-01-01 08:18:56.342882+00:00,User_122
2,W_Complete application,2017-01-01 08:18:23.185821+00:00,2017-01-01 08:18:23.185821+00:00,2017-01-01 08:19:39.185821+00:00,User_132
2,W_Complete application,2017-01-01 08:19:39.185821+00:00,2017-01-01 08:19:39.185821+00:00,2017-01-01 08:20:29.936708+00:00,User_14
2,W_Call after offers,2017-01-01 08:20:29.936708+00:00,2017-01-01 08:20:29.936708+00:00,2017-01-01 08:20:35.936708+00:00,User_138
3,W_Complete application,2017-01-01 08:20:43.570367+00:00,2017-01-01 08:20:43.570367+00:00,2017-01-01 08:22:22.584601+00:00,User_141
4,W_Complete application,2017-01-01 08:22:00.102002+00:00,2017-01-01 08:22:00.102002+00:00,2017-01-01 08:23:00.504832+00:00,User_142
3,W_Call after offers,2017-01-01 08:22:22.584601+00:00,2017-01-01 08:22:22.584601+00:00,2017-01-01 08:23:45.584601+00:00,User_144
4,W_Complete application,2017-01-01 08:23:00.504832+00:00,2017-01-01 08:23:00.504832+00:00,2017-01-01 08:24:55.504832+00:00,User_143
3,W_Validate application,2017-01-01 08:23:45.584601+00:00,2017-01-01 08:23:45.584601+00:00,2017-01-01 08:25:45.258158+00:00,User_117
4,W_Complete application,2017-01-01 08:24:55.504832+00:00,2017-01-01 08:24:55.504832+00:00,2017-01-01 08:29:35.606633+00:00,User_15
3,W_Validate application,2017-01-01 08:25:45.258158+00:00,2017-01-01 08:25:45.258158+00:00,2017-01-01 08:36:34.513878+00:00,User_124
