case_id,activity,enable_time,start_time,end_time,resource
0,W_Handle leads,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:02:50.823084+00:00,User_10
0,W_Complete application,2017-01-01 08:02:50.823084+00:00,2017-01-01 08:02:50.823084+00:00,2017-01-01 08:17:30.275897+00:00,User_100
1,W_Complete application,2017-01-01 08:05:13.040914+00:00,2017-01-01 08:05:13.040914+00:00,2017-01-01 08:18:06.040914+00:00,User_102
2,W_Complete application,2017-01-01 08:11:37.322505+00:00,2017-01-01 08:11:37.322505+00:00,2017-01-01 08:24:57.038166+00:00,User_109
3,W_Complete application,2017-01-01 08:12:02.506998+00:00,2017-01-01 08:12:02.506998+00:00,2017-01-01 08:13:55.072480+00:00,User_11
4,W_Handle leads,2017-01-01 08:12:17.137702+00:00,2017-01-01 08:12:17.137702+00:00,2017-01-01 08:14:47.508371+00:00,User_13
3,W_Complete application,2017-01-01 08:13:55.072480+00:00,2017-01-01 08:13:55.072480+00:00,2017-01-01 08:18:45.213995+00:00,User_12
5,W_Complete application,2017-01-01 08:14:15.917909+00:00,2017-01-01 08:14:15.917909+00:00,2017-01-01 08:16:47.265862+00:00,User_14
4,W_Complete application,2017-01-01 08:14:47.508371+00:00,2017-01-01 08:14:47.508371+00:00,2017-01-01 08:24:46.218198+00:00,User_141
5,W_Call after offers,2017-01-01 08:16:47.265862+00:00,2017-01-01 08:16:47.265862+00:00,2017-01-01 08:18:47.022081+00:00,User_107
0,W_Call after offers,2017-01-01 08:17:30.275897+00:00,2017-01-01 08:17:30.275897+00:00,2017-01-01 08:18:03.318731+00:00,User_132
0,W_Call after offers,2017-01-01 08:18:03.318731+00:00,2017-01-01 08:18:03.318731+00:00,2017-01-01 08:19:15.251504+00:00,User_15
1,W_Call after offers,2017-01-01 08:18:06.040914+00:00,2017-01-01 08:18:06.040914+00:00,2017-01-01 08:18:11.838651+00:00,User_16
1,W_Call after offers,2017-01-01 08:18:11.838651+00:00,2017-01-01 08:18:11.838651+00:00,2017-01-01 08:19:57.014709+00:00,User_17
3,W_Call after offers,2017-01-01 08:18:45.213995+00:00,2017-01-01 08:18:45.213995+00:00,2017-01-01 08:19:59.437076+00:00,User_18
5,W_Call after offers,2017-01-01 08:18:47.022081+00:00,2017-01-01 08:18:47.022081+00:00,2017-01-01 08:19:49.582734+00:00,User_19
0,W_Validate application,2017-01-01 08:19:15.251504+00:00,2017-01-01 08:19:15.251504+00:00,2017-01-01 08:21:15.874004+00:00,User_101
6,W_Complete application,2017-01-01 08:19:20.622882+00:00,2017-01-01 08:19:20.622882+00:00,2017-01-01 08:21:15.622882+00:00,User_143
5,W_Call after offers,2017-01-01 08:19:49.582734+00:00,2017-01-01 08:19:49.582734+00:00,2017-01-01 08:25:42.150897+00:00,User_2
6,W_Call after offers,2017-01-01 08:21:15.622882+00:00,2017-01-01 08:21:15.622882+00:00,2017-01-01 08:22:02.372318+00:00,User_21
7,W_Complete application,2017-01-01 08:23:23.093013+00:00,2017-01-01 08:23:23.093013+00:00,2017-01-01 08:28:51.660615+00:00,User_23
4,W_Complete application,2017-01-01 08:24:46.218198+00:00,2017-01-01 08:24:46.218198+00:00,2017-01-01 08:25:15.185610+00:00,User_24
2,W_Complete application,2017-01-01 08:24:57.038166+00:00,2017-01-01 08:24:57.038166+00:00,2017-01-01 11:06:14.365865+00:00,User_25
4,W_Complete application,2017-01-01 08:25:15.185610+00:00,2017-01-01 08:25:15.185610+00:00,2017-01-01 08:40:04.922281+00:00,User_26
5,W_Validate application,2017-01-01 08:25:42.150897+00:00,2017-01-01 08:25:42.150897+00:00,2017-01-01 08:26:39.480615+00:00,User_112
5,W_Validate application,2017-01-01 08:26:39.480615+00:00,2017-01-01 08:26:39.480615+00:00,2017-01-01 08:27:31.706797+00:00,User_113
7,W_Call after offers,2017-01-01 08:28:51.660615+00:00,2017-01-01 08:28:51.660615+00:00,2017-01-01 08:30:02.644611+00:00,User_27
8,W_Complete application,2017-01-01 08:29:46.119328+00:00,2017-01-01 08:29:46.119328+00:00,2017-01-01 08:52:05.495463+00:00,User_28
