case_id,activity,enable_time,start_time,end_time,resource
0,W_Complete application,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:00:00.000000+00:00,2017-01-01 08:02:35.310829+00:00,User_10
0,W_Call after offers,2017-01-01 08:02:35.310829+00:00,2017-01-01 08:02:35.310829+00:00,2017-01-01 08:02:43.310829+00:00,User_100
0,W_Call after offers,2017-01-01 08:02:43.310829+00:00,2017-01-01 08:02:43.310829+00:00,2017-01-01 08:02:48.310829+00:00,User_102
0,W_Validate application,2017-01-01 08:02:48.310829+00:00,2017-01-01 08:02:48.310829+00:00,2017-01-01 08:06:10.506678+00:00,User_101
0,W_Call incomplete files,2017-01-01 08:06:10.506678+00:00,2017-01-01 08:06:10.506678+00:00,2017-01-01 08:07:12.462325+00:00,User_107
1,W_Complete application,2017-01-01 08:11:27.114774+00:00,2017-01-01 08:11:27.114774+00:00,2017-01-01 08:20:51.977292+00:00,User_109
1,W_Call after offers,2017-01-01 08:20:51.977292+00:00,2017-01-01 08:20:51.977292+00:00,2017-01-01 08:22:35.603087+00:00,User_11
1,W_Call after offers,2017-01-01 08:22:35.603087+00:00,2017-01-01 08:22:35.603087+00:00,2017-01-01 08:25:21.255673+00:00,User_12
2,W_Complete application,2017-01-01 08:24:05.353858+00:00,2017-01-01 08:24:05.353858+00:00,2017-01-01 08:24:24.772203+00:00,User_13
3,W_Complete application,2017-01-01 08:24:12.822456+00:00,2017-01-01 08:24:12.822456+00:00,2017-01-01 08:25:28.822456+00:00,User_132
2,W_Call after offers,2017-01-01 08:24:24.772203+00:00,2017-01-01 08:24:24.772203+00:00,2017-01-01 08:24:30.772203+00:00,User_138
2,W_Call after offers,2017-01-01 08:24:30.772203+00:00,2017-01-01 08:24:30.772203+00:00,2017-01-01 08:28:25.380266+00:00,User_14
1,W_Validate application,2017-01-01 08:25:21.255673+00:00,2017-01-01 08:25:21.255673+00:00,2017-01-01 08:27:14.880691+00:00,User_112
3,W_Shortened completion,2017-01-01 08:25:28.822456+00:00,2017-01-01 08:25:28.822456+00:00,2017-01-01 08:28:57.822456+00:00,User_124
1,W_Assess potential fraud,2017-01-01 08:27:14.880691+00:00,2017-01-01 08:27:14.880691+00:00,2017-01-01 08:30:53.880691+00:00,User_128
3,W_Call after offers,2017-01-01 08:28:57.822456+00:00,2017-01-01 08:28:57.822456+00:00,2017-01-01 08:30:20.282208+00:00,User_141
3,W_Validate application,2017-01-01 08:30:20.282208+00:00,2017-01-01 08:30:20.282208+00:00,2017-01-01 08:31:04.787034+00:00,User_113
1,W_Assess potential fraud,2017-01-01 08:30:53.880691+00:00,2017-01-01 08:30:53.880691+00:00,2017-01-01 10:43:48.543601+00:00,User_143
3,W_Validate application,2017-01-01 08:31:04.787034+00:00,2017-01-01 08:31:04.787034+00:00,2017-01-01 08:32:07.606421+00:00,User_117
3,W_Validate application,2017-01-01 08:32:07.606421+00:00,2017-01-01 08:32:07.606421+00:00,2017-01-01 08:34:44.663557+00:00,User_118
4,W_Complete application,2017-01-01 08:32:23.053763+00:00,2017-01-01 08:32:23.053763+00:00,2017-01-01 08:33:00.673723+00:00,User_142
4,W_Complete application,2017-01-01 08:33:00.673723+00:00,2017-01-01 08:33:00.673723+00:00,2017-01-01 08:33:18.001776+00:00,User_15
4,W_Complete application,2017-01-01 08:33:18.001776+00:00,2017-01-01 08:33:18.001776+00:00,2017-01-01 08:36:10.997884+00:00,User_16
3,W_Validate application,2017-01-01 08:34:44.663557+00:00,2017-01-01 08:34:44.663557+00:00,2017-01-01 08:37:17.258398+00:00,User_119
4,W_Call after offers,2017-01-01 08:36:10.997884+00:00,2017-01-01 08:36:10.997884+00:00,2017-01-01 08:37:33.997884+00:00,User_144
3,W_Validate application,2017-01-01 08:37:17.258398+00:00,2017-01-01 08:37:17.258398+00:00,2017-01-01 08:38:32.953039+00:00,User_121
4,W_Call after offers,2017-01-01 08:37:33.997884+00:00,2017-01-01 08:37:33.997884+00:00,2017-01-01 08:39:39.293328+00:00,User_17
3,W_Validate application,2017-01-01 08:38:32.953039+00:00,2017-01-01 08:38:32.953039+00:00,2017-01-01 08:41:16.836350+00:00,User_122
3,W_Validate application,2017-01-01 08:41:16.836350+00:00,2017-01-01 08:41:16.836350+00:00,2017-01-01 08:42:36.161566+00:00,User_125
3,W_Validate application,2017-01-01 08:42:36.161566+00:00,2017-01-01 08:42:36.161566+00:00,2017-01-01 08:49:31.461806+00:00,User_127
3,W_Validate application,2017-01-01 08:49:31.461806+00:00,2017-01-01 08:49:31.461806+00:00,2017-01-01 10:59:07.461806+00:00,User_130
5,W_Complete application,2017-01-01 08:57:23.786827+00:00,2017-01-01 08:57:23.786827+00:00,2017-01-01 09:06:36.371697+00:00,User_18
6,W_Complete application,2017-01-01 08:58:53.048676+00:00,2017-01-01 08:58:53.048676+00:00,2017-01-01 08:59:13.203425+00:00,User_19
6,W_Call after offers,2017-01-01 08:59:13.203425+00:00,2017-01-01 08:59:13.203425+00:00,2017-01-01 09:01:24.577757+00:00,User_2
7,W_Complete application,2017-01-01 08:59:55.257254+00:00,2017-01-01 08:59:55.257254+00:00,2017-01-01 09:04:35.968168+00:00,User_21
6,W_Validate application,2017-01-01 09:01:24.577757+00:00,2017-01-01 09:01:24.577757+00:00,2017-01-01 09:20:28.995958+00:00,User_131
8,W_Complete application,2017-01-01 09:04:34.085605+00:00,2017-01-01 09:04:34.085605+00:00,2017-01-01 09:06:55.423131+00:00,User_23
7,W_Complete application,2017-01-01 09:04:35.968168+00:00,2017-01-01 09:04:35.968168+00:00,2017-01-01 09:07:37.876289+00:00,User_24
9,W_Complete application,2017-01-01 09:05:17.824223+00:00,2017-01-01 09:05:17.824223+00:00,2017-01-01 12:02:23.664357+00:00,User_25
5,W_Call after offers,2017-01-01 09:06:36.371697+00:00,2017-01-01 09:06:36.371697+00:00,2017-01-01 09:11:49.632726+00:00,User_26
8,W_Call after offers,2017-01-01 09:06:55.423131+00:00,2017-01-01 09:06:55.423131+00:00,2017-01-01 09:08:50.208463+00:00,User_27
7,W_Call after offers,2017-01-01 09:07:37.876289+00:00,2017-01-01 09:07:37.876289+00:00,2017-01-01 09:07:55.006765+00:00,User_28
7,W_Validate application,2017-01-01 09:07:55.006765+00:00,2017-01-01 09:07:55.006765+00:00,2017-01-01 09:09:35.216078+00:00,User_133
10,W_Complete application,2017-01-01 09:08:22.520194+00:00,2017-01-01 09:08:22.520194+00:00,2017-01-01 09:31:16.522898+00:00,User_29
8,W_Validate application,2017-01-01 09:08:50.208463+00:00,2017-01-01 09:08:50.208463+00:00,2017-01-01 09:20:53.208463+00:00,User_136
7,W_Validate application,2017-01-01 09:09:35.216078+00:00,2017-01-01 09:09:35.216078+00:00,2017-01-01 09:09:54.216078+00:00,User_139
7,W_Validate application,2017-01-01 09:09:54.216078+00:00,2017-01-01 09:09:54.216078+00:00,2017-01-01 09:11:46.234670+00:00,User_3
7,W_Validate application,2017-01-01 09:11:46.234670+00:00,2017-01-01 09:11:46.234670+00:00,2017-01-01 09:11:51.812630+00:00,User_30
5,W_Call after offers,2017-01-01 09:11:49.632726+00:00,2017-01-01 09:11:49.632726+00:00,2017-01-01 09:16:27.095531+00:00,User_31
7,W_Validate application,2017-01-01 09:11:51.812630+00:00,2017-01-01 09:11:51.812630+00:00,2017-01-01 09:13:47.812630+00:00,User_32
7,W_Validate application,2017-01-01 09:13:47.812630+00:00,2017-01-01 09:13:47.812630+00:00,2017-01-01 09:14:03.842260+00:00,User_33
7,W_Validate application,2017-01-01 09:14:03.842260+00:00,2017-01-01 09:14:03.842260+00:00,2017-01-01 09:14:15.276984+00:00,User_35
7,W_Call incomplete files,2017-01-01 09:14:15.276984+00:00,2017-01-01 09:14:15.276984+00:00,2017-01-01 09:17:53.392442+00:00,User_36
5,W_Call after offers,2017-01-01 09:16:27.095531+00:00,2017-01-01 09:16:27.095531+00:00,2017-01-01 09:16:40.642295+00:00,User_37
5,W_Call after offers,2017-01-01 09:16:40.642295+00:00,2017-01-01 09:16:40.642295+00:00,2017-01-01 09:18:18.007952+00:00,User_38
7,W_Call incomplete files,2017-01-01 09:17:53.392442+00:00,2017-01-01 09:17:53.392442+00:00,2017-01-01 09:18:46.610029+00:00,User_39
5,W_Validate application,2017-01-01 09:18:18.007952+00:00,2017-01-01 09:18:18.007952+00:00,2017-01-01 09:20:50.084957+00:00,User_4
7,W_Call incomplete files,2017-01-01 09:18:46.610029+00:00,2017-01-01 09:18:46.610029+00:00,2017-01-01 09:19:45.194971+00:00,User_40
7,W_Call incomplete files,2017-01-01 09:19:45.194971+00:00,2017-01-01 09:19:45.194971+00:00,2017-01-01 09:20:17.785037+00:00,User_41
11,W_Complete application,2017-01-01 09:19:54.693164+00:00,2017-01-01 09:19:54.693164+00:00,2017-01-01 09:20:03.864956+00:00,User_42
11,W_Call after offers,2017-01-01 09:20:03.864956+00:00,2017-01-01 09:20:03.864956+00:00,2017-01-01 09:24:30.564659+00:00,User_43
6,W_Call incomplete files,2017-01-01 09:20:28.995958+00:00,2017-01-01 09:20:28.995958+00:00,2017-01-01 09:21:52.197785+00:00,User_44
5,W_Validate application,2017-01-01 09:20:50.084957+00:00,2017-01-01 09:20:50.084957+00:00,2017-01-01 09:21:04.352508+00:00,User_45
8,W_Validate application,2017-01-01 09:20:53.208463+00:00,2017-01-01 09:20:53.208463+00:00,2017-01-01 09:20:57.189370+00:00,User_46
